countryName,IU08,GDP08,GDP_PC08,GDP_PC_Growth08,Health_Exp08,HDI08,EDI08,CPI08,PSI08,Unemployment08
Afghanistan,1.84,1218.11821480543,1267.644939,1.59421129024307,38.70049248,0.436,0.342,1.5,-2.690477,2.493999958
Albania,23.86,8228.37423890574,9154.713749,8.32803599940446,239.6843506,0.724,0.646,3.4,-0.0308189,13.06000042
Algeria,10.18,12218.0473865624,12714.81351,0.738171148630599,206.1130504,0.711,0.588,3.2,-1.093989,11.32999992
Angola,1.9,6221.42337303299,6474.376423,7.11687315081085,135.2083092,0.494,0.39,1.9,-0.3629115,12.04399967
Argentina,28.1126234799907,17850.1301895326,18575.88772,3.02947731150856,693.855999,0.81,0.801,2.9,-0.0852222,7.836999893
Armenia,6.21,7264.56119509849,7559.926549,7.81913724774226,174.305846,0.727,0.712,2.9,-0.0093653,16.36800003
Australia,71.67,37459.307649507,41385.38317,1.60126223678816,4088.804277,0.922,0.914,8.7,0.9556448,4.234000206
Austria,72.87,41316.225176699,44441.78802,1.14330711888604,5037.371983,0.884,0.809,8.1,1.339206,4.127999783
Azerbaijan,17.08,14047.6601947982,14618.81542,8.29339079060378,221.3572399,0.721,0.662,1.9,-0.3334748,6.050000191
Bahamas,31.54,30299.925482837,31531.87163,-4.11218802581416,1720.795237,0.794,0.72,0.0,0.7748387,8.180000305
Bahrain,51.95,40565.7798265568,42215.11907,-1.26153891149929,757.7707708,0.796,0.647,5.4,-0.2374032,0.834999979
Bangladesh,2.5,2231.68946441646,2322.426362,4.80617034598272,15.32613641,0.524,0.391,2.1,-1.505937,4.077000141
Barbados,61.4,17170.5908539541,17868.71941,0.463148916967995,1117.532984,0.799,0.742,7.0,1.070772,8.119999886
Belarus,23.0,14409.2218838145,14995.07763,10.5813049917168,349.7347473,0.774,0.804,2.0,0.5184895,6.122000217
Belgium,66.0,37883.3319417819,41170.78264,-0.343464812108124,4508.391186,0.899,0.865,7.3,0.6212433,6.975999832
Belize,26.3,7484.37002343558,7788.67245,0.60526286020972,207.6723336,0.683,0.633,2.9,0.1879595,8.180000305
Benin,1.85,1769.25243460662,1841.187388,1.96969488000025,30.20895782,0.462,0.377,3.1,0.3745913,0.787999988
Bhutan,6.55,5472.36362501138,5677.591623,3.74820937592308,56.39552546,0.547,0.369,5.2,0.7205909,3.46600008
Bosnia and Herzegovina,34.66,9028.86538080467,9864.309921,5.66584321622466,481.7395914,0.72,0.623,3.2,-0.5403688,23.40500069
Botswana,6.25,13158.8487123216,13693.8663,4.01696859961793,321.4560276,0.638,0.628,5.8,1.032002,15.93000031
Brazil,33.83,13332.1438610193,13874.20735,4.05440956846654,712.8293804,0.716,0.608,3.5,-0.3125997,7.342999935
Brunei Darussalam,46.0,78670.5579459646,81869.17608,-3.09135524702164,788.9667719,0.828,0.677,0.0,1.126965,5.697000027
Bulgaria,39.67,14328.9898581008,15442.1348,6.76869306309271,455.5406227,0.771,0.742,3.6,0.3706311,5.609000206
Burkina Faso,0.92,1339.24552299035,1393.697088,4.09748588345262,29.78364972,0.357,0.208,3.5,0.120163,3.594000101
Burundi,0.81,689.748643283268,717.7927118,1.45642129201431,18.12653995,0.375,0.323,1.9,-1.638164,1.633999944
Cambodia,0.51,2355.90362441774,2451.69087,5.12490466063622,49.23015402,0.521,0.425,1.8,-0.3004693,1.151000023
Cameroon,3.4,2762.94201803182,2875.278789,0.680831686137424,61.45114496,0.489,0.441,2.3,-0.5508961,3.108999968
Canada,76.7,40275.9898957504,41595.78858,-0.080294859253911,4389.184315,0.893,0.835,8.7,1.04185,6.137000084
Central African Republic,1.0,852.929806208589,887.6085579,0.254521218123131,18.37651002,0.339,0.294,2.0,-1.842395,6.388999939
Chad,1.19,1661.63662222758,1729.19609,-0.315847628021587,37.88076904,0.35,0.232,1.6,-1.966756,1.286000013
Chile,37.3,16501.8069214628,18978.85998,2.42619717171779,726.7157275,0.811,0.76,6.9,0.4331903,9.284999847
China,22.6,7615.0295331201,7924.644365,9.0938721024024,132.7853119,0.681,0.577,3.6,-0.491275,4.599999905
Colombia,25.6,10188.017061689,10602.24542,2.04969744910947,327.8603515,0.72,0.63,3.8,-1.850909,11.27299976
Comoros,3.0,2283.89691313119,2376.756482,1.53000252446243,72.4941118,0.499,0.411,2.5,-1.107348,3.786000013
Costa Rica,32.29,12240.5790666493,12738.26129,3.27798360234807,519.3451548,0.75,0.642,5.1,0.3603145,4.781000137
Croatia,44.24,20776.4481468631,22648.30065,1.77162094465511,1258.872403,0.805,0.738,4.4,0.5717462,8.529999733
Cuba,12.94,0.0,0.0,4.24794497997631,608.3164586,0.778,0.838,4.3,0.5247645,1.582999945
Cyprus,42.31,34824.0829909209,36013.61919,1.07653061997274,2156.660287,0.852,0.768,6.4,0.6396841,3.654999971
Denmark,85.02,41278.3268270571,45865.79632,-1.09484211815504,6137.776172,0.909,0.897,9.3,1.065299,3.434000015
Djibouti,2.26,0.0,0.0,0.0,53.53124443,0.432,0.278,3.0,0.2704926,10.77900028
Dominica,41.16,9934.09325405675,10337.99748,7.07234420355563,354.194217,0.721,0.612,6.0,0.9152033,0.0
Dominican Republic,20.82,10236.5448359514,10652.74626,1.90860340988448,233.6810443,0.692,0.598,3.0,-0.0370049,4.763999939
Ecuador,18.8,8868.93759137135,9229.534304,4.60705024890949,248.6487863,0.711,0.627,2.0,-0.7289105,3.917000055
Egypt,18.01,9091.00066480062,9460.626104,5.26716009502152,95.62693327,0.659,0.54,2.8,-0.5105076,8.517000198
El Salvador,10.08,6088.37782069825,6335.921453,2.13669368334088,217.9925343,0.647,0.557,3.9,0.0405789,5.880000114
Equatorial Guinea,1.82,38790.9039784876,40368.07963,12.4413324037923,291.6271908,0.586,0.434,1.7,0.204238,7.743000031
Eritrea,0.47,1838.04301642641,1912.774884,-11.7342784758855,12.70316173,0.423,0.27,2.6,-0.7113785,6.106999874
Estonia,70.58,22830.0903163589,26055.44246,-4.83411217180681,1038.570982,0.841,0.858,6.6,0.5707842,5.454999924
Ethiopia,0.45,891.276432732849,927.5142965,7.79302452470607,13.40835761,0.394,0.298,2.6,-1.730085,2.130000114
Fiji,13.0,7078.62736616802,7366.43295,-0.0632721416780129,144.1117755,0.691,0.715,0.0,-0.0674854,3.624000072
Finland,83.67,40083.6972699668,42657.76392,0.315908015634776,4311.88874,0.904,0.879,9.0,1.445845,6.368999958
France,70.68,35095.2629574491,37556.09588,-0.303770529398321,4774.766397,0.869,0.776,6.9,0.54572,7.063000202
Gabon,7.5,14863.5683793029,15467.89712,-6.23520767489711,282.0726694,0.645,0.589,3.1,0.2636529,17.81800079
Gambia,6.88,2290.38624555601,2383.50966,3.14632177401985,35.96464608,0.431,0.333,1.9,0.0651153,9.119999886
Georgia,10.01,6737.55843948984,7011.49671,2.73018321377256,255.9173836,0.723,0.761,3.9,-0.9201103,17.87000084
Germany,78.0,37802.3874303197,40735.72927,1.15442159396983,4634.811738,0.916,0.919,7.9,0.9458345,7.524000168
Ghana,4.27,2703.30262688388,2813.214556,6.37110441869604,67.77913263,0.542,0.511,3.9,-0.0276288,4.657000065
Greece,38.2,30856.0118268477,31881.71234,-0.599389823687304,3007.150751,0.857,0.785,4.7,0.2700586,7.760000229
Grenada,23.18,11475.727828763,11942.31243,0.692914663120561,446.7437417,0.743,0.703,0.0,0.3859277,0.0
Guatemala,8.3,6516.89098775027,6781.857275,1.02394177295999,173.7116465,0.594,0.423,3.1,-0.7144668,2.84100008
Guinea,0.92,1617.11761418497,1682.867011,1.77390112110368,18.6329779,0.4,0.281,1.6,-2.098021,3.697999954
Guyana,18.2,5209.15179962127,5420.947519,1.92981096125978,107.2545665,0.63,0.565,2.6,-0.6337331,10.47399998
Haiti,7.6,1498.19967427988,1559.114059,-0.73722183996415,39.71974843,0.463,0.389,1.4,-1.385095,15.93900013
Honduras,9.6,3871.46939133575,4028.877099,1.97956580740855,150.5298985,0.591,0.461,2.6,-0.529581,3.155999899
Hungary,61.0,20696.7285678852,23782.36284,1.23539708538769,1117.202461,0.818,0.808,5.1,0.7502059,7.816999912
Iceland,91.0,43318.3527469996,44674.65712,0.112891969472912,4873.891921,0.892,0.846,8.9,1.215352,2.946000099
India,4.38,3757.28918358341,3910.054508,1.58759813631464,37.99359996,0.565,0.464,3.4,-1.107512,2.267999887
Indonesia,7.91747938492903,7510.10011836087,7815.448689,4.62003326662801,61.77248042,0.648,0.559,2.6,-1.058376,7.209000111
Iraq,1.0,12040.2459703622,12529.78297,6.41895893613781,129.6965949,0.646,0.493,1.3,-2.468629,8.18999958
Ireland,65.34,44283.7301119233,47189.40961,-6.40803307120305,5616.048398,0.9,0.88,7.7,1.18624,6.774000168
Israel,59.39,27433.0634931255,29057.05284,1.18282727992653,2128.827929,0.88,0.851,6.0,-1.321099,7.703999996
Italy,44.53,35523.2713104342,38075.24993,-1.61594062742927,3489.985726,0.868,0.771,4.8,0.5492006,6.72300005
Jamaica,23.6,8257.87039405455,8593.622099,-1.29839412645025,255.6469097,0.728,0.697,3.1,-0.3051857,10.32999992
Japan,75.4,34798.7658977271,36278.36947,-1.14142484865074,3213.398809,0.881,0.792,7.3,0.8941537,4.0
Jordan,23.0,9369.8844961468,9750.848903,2.30625950347371,296.377705,0.736,0.704,5.1,-0.3692256,12.69999981
Kazakhstan,11.0,18519.2510987782,19272.21401,2.04906428501121,253.3905732,0.758,0.79,2.2,0.6239348,6.630000114
Kenya,5.2,2207.64203168337,2297.4012,-2.50337322591405,55.47107433,0.515,0.484,2.1,-1.391941,8.925999641
Kiribati,7.0,1756.7303434587,1828.156169,-4.30615441270234,201.4915897,0.586,0.585,3.1,1.337765,0.0
Kuwait,42.0,89916.4733534645,93572.33229,-3.38464271012762,1074.297279,0.79,0.595,4.3,0.5016096,1.75
Kyrgyzstan,15.7,2681.89343420632,2790.9349,7.37644039141099,63.73428455,0.631,0.69,1.8,-0.5695741,8.220000267
Latvia,63.41,19466.1450948568,21499.42067,-2.32523951156901,913.521527,0.821,0.857,5.0,0.2045949,7.738999844
Lebanon,22.53,12102.8368056162,12594.91865,9.30852538806587,553.7247244,0.742,0.627,3.0,-1.875796,7.243999958
Lesotho,3.58,2155.30697822354,2242.938287,6.72841450059293,68.41861194,0.446,0.48,3.2,-0.2059289,27.43000031
Liberia,0.53,1021.82398381432,1063.369701,2.81131733086883,34.80905702,0.436,0.402,2.4,-1.285086,1.963999987
Libya,9.0,27825.0708346714,28956.39338,1.24461071776183,321.5144859,0.759,0.637,2.6,0.8082533,16.54599953
Lithuania,55.22,20744.1275295851,23576.77725,3.68903701688028,936.487923,0.831,0.873,4.6,0.7462569,5.826000214
Luxembourg,82.23,86693.8951220862,94900.34669,-3.02853191837914,7547.583875,0.89,0.767,8.3,1.512313,5.059999943
Madagascar,1.65,1700.21266037613,1769.340568,3.70844627911401,21.26703314,0.5,0.465,3.4,-0.4700531,2.673000097
Malawi,0.7,947.243523144899,985.7569186,4.6124703746286,32.05834745,0.411,0.406,2.8,-0.0621808,6.179999828
Malaysia,55.8,19787.6991497507,20592.23512,2.84707967590904,270.9453474,0.762,0.664,5.1,0.1083251,3.339999914
Maldives,23.2,12303.9704354052,12804.23005,6.84488505675762,755.1885625,0.657,0.47,2.8,-0.1641799,3.130000114
Mali,1.57,1741.2491362276,1812.045521,1.34284614400862,33.1394894,0.39,0.26,3.1,0.2103665,10.10700035
Malta,50.08,26193.1828466192,28409.65716,2.67626586640894,1751.918711,0.833,0.733,5.8,1.272665,5.977000237
Mauritania,1.87,3366.39302250437,3503.265139,-1.7940108052068,44.9058115,0.48,0.317,2.8,-0.6421886,9.711000443
Mauritius,21.81,14274.2743840944,14854.64338,5.00653908318569,321.8082488,0.734,0.642,5.5,0.8898097,7.170000076
Mexico,21.71,14924.8217487322,16711.55477,-0.357632988476567,527.9523808,0.74,0.619,3.6,-0.8037661,3.874000072
Mongolia,9.8,7270.04877820226,7565.637248,7.32480984700427,85.06039631,0.682,0.685,3.0,0.5408983,5.565000057
Montenegro,32.9,13816.6179615217,14559.19659,7.03266417211435,0.0,0.785,0.767,3.4,0.7651006,17.14999962
Morocco,33.1,5879.2609502733,6118.302228,4.66709567607796,155.243204,0.603,0.429,3.5,-0.5706448,9.569999695
Mozambique,1.56,925.18054036149,962.7968905,4.38359918448288,22.80105426,0.381,0.36,2.6,0.3815113,3.239000082
Myanmar,0.22,2963.69778751934,3084.196964,9.57480688879929,10.44496719,0.501,0.37,1.3,-1.092701,0.787999988
Namibia,5.32900377208954,8130.12318615235,8460.680896,0.797146712274582,397.0371377,0.566,0.521,4.5,1.200234,19.98900032
Nepal,1.73,1765.03052785792,1836.793825,4.97464078807666,19.23009454,0.5,0.395,2.7,-1.834441,1.335999966
Netherlands,87.42,46420.2016795592,47710.09836,1.77335660234053,5427.698856,0.906,0.866,8.9,0.8650271,2.75
New Zealand,72.03,29860.527731852,32490.90997,-1.84547780021356,2839.066137,0.895,0.894,9.3,1.162778,4.166999817
Nicaragua,5.3,3881.59241068346,4039.411704,2.0233753141959,100.2701786,0.607,0.506,2.5,-0.2218991,6.199999809
Niger,0.7,783.196871260198,815.0403942,5.52414566098452,24.81388053,0.304,0.162,2.8,-0.6684192,1.034000039
