countryName,IU04,GDP04,GDP_PC04,GDP_PC_Growth04,Health_Exp04,HDI04,EDI04,CPI04,PSI04,Unemployment04
Afghanistan,0.105809030021958,885.840818972452,1025.208245,-2.87518352770836,20.92708722,0.4,0.302,0.0,-2.296179,3.086999893
Albania,2.42038779776014,5422.7784619431,7001.054082,5.95188082344076,151.980517,0.692,0.606,2.5,-0.4283776,17.27199936
Algeria,4.63447508776537,10234.9309046785,11845.17051,2.93450375553313,92.11506564,0.685,0.557,2.7,-1.359521,17.64999962
Angola,0.464814617985909,3978.69719448204,4604.657044,7.18703552678508,49.52671847,0.44,0.336,2.0,-1.062798,23.64299965
Argentina,16.0366841054923,12527.8004962651,14498.77233,7.88493756497286,299.6279442,0.775,0.76,2.5,-0.6099557,13.52200031
Armenia,4.8990085713054,4038.45507485388,4673.816503,11.1014806140427,98.0726002,0.681,0.668,3.1,-0.1168629,11.2159996
Australia,0.0,31327.3774922975,38260.381,2.85614767681814,2757.597161,0.907,0.892,8.8,0.9365029,5.394999981
Austria,54.28,33743.0447084692,40652.81107,2.09971116889712,3588.209832,0.849,0.74,8.4,1.090582,5.834000111
Azerbaijan,0.0,5581.87125764378,6460.055025,8.30153801248458,75.45278688,0.674,0.666,1.9,-1.061107,8.0
Bahamas,22.0,27956.3822863408,32354.69962,-0.940930891230295,1292.91902,0.79,0.708,0.0,0.8910711,10.19999981
Bahrain,21.4586805077435,37461.9329888351,43355.73812,0.388663245700144,550.3571328,0.792,0.641,5.8,0.3126653,1.041000009
Bangladesh,0.199036333744363,1638.91616497517,1896.763311,3.55336023330524,10.74730592,0.499,0.378,1.5,-1.36126,4.302000046
Barbados,49.8,13905.8207566574,16093.59355,1.05978713643233,922.6547984,0.782,0.711,7.3,1.095373,9.569999695
Belarus,0.0,8809.52694481277,10195.51082,12.2126183222786,141.8443827,0.714,0.706,3.3,0.1612502,9.272000313
Belgium,53.86,32033.8709623041,38719.53794,3.12391751574548,3230.015177,0.885,0.849,7.5,0.7101418,7.362999916
Belize,9.8,6669.72180666449,7719.054755,1.96890793522071,156.7944757,0.668,0.608,3.8,0.4016266,10.79800034
Benin,1.18254096518994,1518.93258990056,1757.902979,1.3378533355849,24.4999773,0.434,0.333,3.2,0.2651068,0.768999994
Bhutan,3.15698419613711,3641.68522209849,4191.892889,4.18731962877207,46.79818328,0.0,0.0,0.0,1.171562,2.49000001
Bosnia and Herzegovina,15.4689716227665,6200.62071114799,7689.141198,6.04300158848537,243.4220436,0.692,0.59,3.1,0.0160854,29.86599922
Botswana,3.30488925316113,9849.79699514849,11399.44431,0.894957600975488,304.9646972,0.589,0.608,6.0,0.9161835,21.68400002
Brazil,19.073672274442,10460.5506264868,12106.2865,4.49707707823583,291.6991748,0.697,0.593,3.9,-0.2757067,9.104999542
Brunei Darussalam,29.7156041447864,72549.2249587857,83963.23807,-1.21254278698211,619.1319302,0.82,0.667,0.0,1.369576,5.914999962
Bulgaria,18.13,9122.84955375309,11507.04178,7.24176871485913,233.1133262,0.745,0.712,4.1,0.0035507,12.0369997
Burkina Faso,0.400295285492178,1037.23164396538,1200.417062,1.4641414001655,17.61220904,0.312,0.162,0.0,-0.0823012,3.390000105
Burundi,0.349060461879596,612.474437828619,708.8337203,1.56240403268357,9.81227421,0.322,0.228,0.0,-2.523785,2.045000076
Cambodia,0.300436644360101,1525.92872403812,1765.999799,8.56458798940518,28.98328904,0.478,0.392,0.0,-0.4087539,1.562000036
Cameroon,0.976075415490902,2418.58814027564,2799.099397,3.94454805619036,41.6311147,0.468,0.412,2.1,-0.3603891,5.116000175
Canada,65.9559634648989,33796.9991962311,36673.96257,2.94899823916982,2913.394902,0.887,0.839,8.5,0.8768354,7.184999943
Central African Republic,0.223401395464406,733.317734648513,848.6890324,3.88846384364724,13.00584773,0.319,0.269,0.0,-1.424798,7.599999905
Chad,0.360920107034467,1365.77415387845,1580.648456,28.6759618260796,28.29926497,0.326,0.203,1.7,-1.539692,1.468999982
Chile,28.1779101232438,11812.6350110434,16216.56984,6.10283936667567,428.619014,0.782,0.715,7.4,0.6921353,10.1619997
China,7.3,4449.56191947187,5149.601901,9.45917505031488,63.69899946,0.631,0.522,3.4,-0.3901919,4.5
Colombia,9.1186903029666,7811.23008565862,9040.15407,3.85079290108337,141.8265738,0.68,0.56,3.8,-2.269416,13.71700001
Comoros,1.32732717785355,2042.26982624609,2363.575734,-0.47240464986254,62.66994664,0.474,0.364,0.0,-0.1630222,4.571000099
Costa Rica,20.7923067055542,9220.88915413131,10671.59176,2.82771338557876,294.6903461,0.724,0.609,4.9,0.6330754,6.390999794
Croatia,30.91,14534.4522355604,19326.32452,4.13132110057155,634.620306,0.779,0.702,3.5,0.6860988,13.66399956
Cuba,8.40798475900703,0.0,0.0,5.57139506130846,231.4539323,0.718,0.721,3.7,0.3550953,1.853999972
Cyprus,33.83,25921.2044367465,32537.46323,3.630815342632,1258.179635,0.826,0.724,5.4,0.3798992,4.333000183
Denmark,80.93,32908.6807918313,43670.4462,2.40323401985769,4194.873164,0.898,0.889,9.5,1.085029,5.203999996
Djibouti,0.781317175068661,0.0,0.0,0.0,40.33253296,0.394,0.232,0.0,-0.3445942,13.00199986
Dominica,30.3196130921568,7489.87533432406,8668.241268,2.63780083146119,268.7001565,0.704,0.604,0.0,0.9464511,0.0
Dominican Republic,8.8655534607044,7324.22826691204,8476.533305,1.15147000799037,104.7216143,0.666,0.579,2.9,-0.3438689,6.302999973
Ecuador,4.83444263759525,7135.98585253973,8258.675118,6.40667990028714,150.3476039,0.687,0.594,2.4,-0.8428659,5.001999855
Egypt,11.92,6852.14983040786,7930.183786,2.20314732405764,53.06534883,0.629,0.497,3.2,-0.821635,10.31999969
El Salvador,3.2,4977.06713932403,5760.098379,0.393014602621349,192.1418483,0.631,0.539,4.2,-0.0686812,6.050000191
Equatorial Guinea,0.843930284607049,24525.8652414284,28384.46673,32.1694538629703,132.595961,0.545,0.421,0.0,-0.0617462,8.536000252
Eritrea,0.0,2002.32794235263,2317.349879,-2.98075819176033,15.59273761,0.0,0.0,2.6,-0.639192,6.856999874
Estonia,53.2,14521.297790749,20846.23768,7.4076461105294,449.5163759,0.814,0.841,6.0,0.7035881,10.24800014
Ethiopia,0.155334520794722,584.896866866195,676.9174296,10.4075396891197,5.83911949,0.325,0.221,2.3,-1.311482,2.664999962
Fiji,7.4129434854202,6403.4019634625,7410.835385,5.07030856006993,117.6120653,0.685,0.695,0.0,0.3888925,4.063000202
Finland,72.39,31173.3230804735,38207.59912,3.6908335404501,2924.508178,0.891,0.871,9.7,1.62026,10.3579998
France,39.15,29034.0007086989,36050.60109,2.07538420159776,3452.430338,0.852,0.75,7.1,0.3459356,8.913999557
Gabon,2.97906980035019,14655.9453913057,16961.73367,-1.82748168766331,189.4092224,0.632,0.569,3.3,0.4077744,17.3010006
Gambia,3.30800347812937,2186.55945093342,2530.566134,3.71645226240096,18.05745941,0.409,0.293,2.8,0.1655898,9.857999802
Georgia,3.88622135350273,4293.78808285214,4969.320502,6.45167469656191,94.03149353,0.695,0.74,2.0,-0.8651842,12.61999989
Germany,64.73,31305.2879360128,37283.89338,1.2118853400525,3442.146441,0.899,0.894,8.2,0.6398367,10.72700024
