countryName,IU06,GDP06,GDP_PC06,GDP_PC_Growth06,Health_Exp06,HDI06,EDI06,CPI06,PSI06,Unemployment06
Afghanistan,2.10712364546412,1031.64313483554,1123.871323,2.25335741303414,28.41666243,0.419,0.324,0.0,-2.221302,2.825000048
Albania,9.60999131577118,6559.78325677995,7914.035853,6.57033160600662,172.7955964,0.709,0.629,2.6,-0.5083324,16.3939991
Algeria,7.37598495634886,11380.0944227252,12397.46705,0.214819130536114,116.2412296,0.699,0.577,3.1,-1.126453,12.27000046
Angola,1.5,5048.87644915894,5500.242536,7.58232901027749,69.42469956,0.466,0.362,2.2,-0.541986,17.67399979
Argentina,20.9272021035896,15334.9368605146,16705.86968,6.95554738176538,448.4190322,0.801,0.795,2.9,0.0030557,10.07699966
Armenia,5.63178777731609,5609.16896953225,6110.624823,14.0766319216727,120.5991525,0.708,0.696,2.9,-0.2627405,10.28100014
Australia,66.0,34306.6523094004,39470.99896,1.2892596739831,3177.485519,0.905,0.876,8.7,0.9351878,4.782000065
Austria,63.6,37623.0757580996,42498.00742,2.94341785870446,3879.533161,0.861,0.759,8.6,1.075933,5.243000031
Azerbaijan,11.9921773343674,9989.20647283044,10882.23467,32.9970663204962,139.7019677,0.707,0.68,2.4,-1.094162,6.619999886
Bahamas,26.0,30326.4527288646,33037.61677,0.604837245780971,1610.934104,0.794,0.717,0.0,0.8106488,7.539999962
Bahrain,28.2439524318043,39170.685119132,42672.51746,-1.22616259661827,591.3137791,0.793,0.64,5.7,-0.3664373,0.904999971
Bangladesh,1.0,1923.41757295333,2095.369783,5.24453135143487,11.95842439,0.514,0.391,2.0,-1.505493,3.59100008
Barbados,55.3,16099.4946964341,17538.77846,5.22891303418362,1009.48687,0.791,0.725,6.7,0.9146429,8.729999542
Belarus,16.2,11409.2555972678,12429.23521,10.6755867998733,222.4656082,0.74,0.745,2.1,0.1468077,7.605000019
Belgium,59.72,35222.6051497546,40141.20615,1.8781869981259,3455.229853,0.896,0.869,7.3,0.8576542,8.24600029
Belize,24.0,7214.46735500458,7859.435781,1.87883178465151,174.3638645,0.676,0.619,3.5,0.0795783,9.390000343
Benin,1.53785434624704,1609.10467378397,1752.957526,0.978319651314209,25.40396317,0.447,0.355,2.5,0.5470105,0.782999992
Bhutan,4.5183172581646,4317.78450248121,4676.057063,5.58845051993322,54.0985917,0.524,0.347,6.0,1.263383,3.130000114
Bosnia and Herzegovina,25.1223856852117,7406.34744829583,8812.80057,5.41466604464371,302.3844404,0.706,0.607,0.0,-0.4420033,31.11000061
