countryName,IU17,GDP17,GDP_PC17,GDP_PC_Growth17,Health_Exp17,HDI17,EDI17,CPI17,PSI17,Unemployment17
Afghanistan,13.5,1934.63675411354,1758.465636,0.0820789288754185,,0.493,0.408,,-2.800609,1.559000015
Albania,71.8470405043844,12930.1400345966,11796.71918,3.91661197075454,,0.789,0.758,,0.3783687,13.75
Algeria,47.6910551485548,15207.1791488773,13822.38909,-0.750499557879849,,0.758,0.674,,-0.9156688,11.99600029
Andorra,91.5674670273926,0.0,0.0,2.11506015294789,,0.852,0.701,,1.421572,0.0
Angola,14.3390793643794,6650.58493982441,6044.972035,-3.40990331461406,,0.576,0.498,,-0.3316221,7.138999939
Antigua and Barbuda,76.0,24644.551883064,22400.37956,2.1738184581005,,0.774,0.655,,0.7478715,0.0
Argentina,74.29490687,20843.1550676442,18945.14402,1.60928234377617,,0.832,0.842,,0.1694364,8.347000122
Armenia,64.7448843250726,9620.81849105517,8744.731368,7.18375792957016,,0.758,0.759,,-0.6206948,17.82699966
Australia,86.54504885,49628.8118138792,44781.32276,0.657653883814675,,0.937,0.923,,0.8900895,5.593999863
Austria,87.93558659,53937.0663797317,45421.4254,1.76708743764632,,0.912,0.871,,1.046604,5.499000072
Azerbaijan,79.0,17525.2796310039,15929.39963,-1.2557206009697,,0.752,0.689,,-0.7478203,5.0
Bahamas,85.0,31155.1447519368,28318.10743,-0.93724983086706,,0.804,0.741,,0.9893678,12.38099957
Bahrain,95.87813575,47660.7173057748,43320.65614,-0.940563981443205,,0.839,0.738,,-0.9614251,0.947000027
Bangladesh,15.0,3998.41942353744,3634.316954,6.14210394847194,,0.609,0.513,,-1.255888,4.372000217
Barbados,81.7607783931079,18229.5876811293,16569.57226,-0.325475119390731,,0.813,0.773,,0.9666142,9.487000465
Belarus,74.43644541,18915.9398913696,17193.42414,2.56748260752468,,0.815,0.838,,-0.0535106,5.650000095
Belgium,87.67968082,50220.8666703868,43132.80554,1.57215372315021,,0.917,0.893,,0.4280707,7.085999966
Belize,47.0826258036364,8352.94434641064,7592.311871,-0.551942156420353,,0.719,0.691,,0.0356823,9.0
Benin,20.0,2276.59572977231,2069.28528,2.96688150864692,,0.515,0.472,,0.030853,2.180000067
Bhutan,48.1064158774574,9860.60504193471,9042.907491,3.40833912260233,,0.615,0.441,,1.116889,2.170000076
Bosnia and Herzegovina,64.89197728,13735.0785041602,12166.31273,3.1862421882704,,0.767,0.706,,-0.3482106,20.46999931
Botswana,47.0,17784.8490351371,16165.33223,0.798912535362106,,0.724,0.664,,1.022285,17.63100052
Brazil,67.47128452,15662.2404720854,14236.0118,0.251381945083139,,0.76,0.689,,-0.4198374,12.82699966
Brunei Darussalam,94.8666916411293,79789.487859267,72523.72945,0.213081517950215,,0.843,0.701,,1.160056,9.315999985
Bulgaria,63.41010138,20948.1942754245,18606.21392,4.57230650133613,,0.813,0.805,,0.3319523,6.164000034
Burkina Faso,16.0,1866.51473323224,1696.546916,3.3195139267073,,0.429,0.298,,-0.926845,6.014999866
Burundi,2.6607485347534,737.978582864667,670.7770725,-2.6469412215971,,0.421,0.413,,-2.00754,1.501000047
Cabo Verde,57.16214635,7005.95868392523,6367.984878,2.47670834706955,,0.647,0.538,,0.77446,12.24100018
Cambodia,32.44694856,4019.67998509631,3653.641495,5.38988623294368,,0.578,0.476,,0.0911684,1.062000036
Cameroon,23.20297197,3644.80109611048,3312.899677,0.853486026492732,,0.56,0.564,,-1.09568,3.358999968
Canada,91.0,46723.3177643637,43871.40235,1.76452971312881,,0.921,0.891,,1.101824,6.340000153
Central African Republic,4.33925494461827,821.216202890807,746.4349417,3.20043121900284,,0.376,0.352,,-2.006213,6.447000027
Chad,6.49999811951501,1929.47275158156,1753.771876,-5.92877662311096,,0.401,0.288,,-1.28733,2.198999882
Chile,82.32748693,24248.8607595516,22296.837,-0.153995449190788,,0.845,0.807,,0.4170224,6.958000183
China,54.3,16782.2077582941,15253.99307,6.16177200430054,,0.753,0.647,,-0.2310128,4.400000095
Colombia,62.25988032,14507.2612508036,13186.20683,-0.160980395706162,,0.76,0.683,,-0.7726035,8.871999741
Comoros,8.47817029542124,2812.03474675244,2555.966364,1.48145217711017,,0.539,0.476,,0.0360746,3.696000099
Costa Rica,71.3907708962224,16976.1874153072,15430.30863,2.34003491400641,,0.792,0.716,,0.6086774,8.142000198
Croatia,67.09619204,26351.9070402821,22861.1561,4.38495908505845,,0.835,0.796,,0.6918686,11.20800018
Cuba,57.14840432,0.0,0.0,1.77179380101539,,0.777,0.791,,0.6469012,2.278000116
Cyprus,80.74318897,36155.4807539388,33047.54579,3.5016365059666,,0.871,0.811,,0.5377303,11.05200005
Czechia,78.71916143,38019.5805142033,32570.78118,4.07576634597022,,0.888,0.892,,0.9998168,2.890000105
Denmark,97.09936216,54282.5477398365,47554.92132,1.3818217343226,,0.929,0.92,,0.8682193,5.743000031
Djibouti,55.68140925,0.0,0.0,3.40908654661807,,0.492,0.316,,-0.736761,11.16399956
Dominica,69.6196687942039,10649.4192927032,9679.666135,-6.99637283826597,,0.723,0.62,,1.197893,0.0
Dominican Republic,67.57123468,16370.9561756104,14880.19072,3.51792400192824,,0.741,0.657,,0.1605222,5.831999779
Ecuador,57.2722436831024,11501.0102924017,10453.7099,0.573877116510374,,0.757,0.714,,-0.0748771,3.835999966
Egypt,44.95020425,11742.0500879694,10672.80022,2.02557785770934,,0.696,0.605,,-1.424304,11.77000046
El Salvador,33.8207289,7972.78289536147,7246.76853,1.79440942570091,,0.665,0.566,,-0.2600329,4.385000229
Equatorial Guinea,26.2399999569409,24532.9520018941,22298.94214,-8.22197814140453,,0.59,0.441,,-0.170459,9.154999733
Eritrea,1.3089069798665,0.0,0.0,0.0,,0.431,0.269,,-0.7295797,6.497000217
Estonia,88.10245687,33675.4577075001,29703.61182,5.62084882162608,,0.879,0.881,,0.6496198,5.760000229
Ethiopia,18.6180514528264,1897.2490774949,1724.482541,6.62575716124269,,0.467,0.335,,-1.679589,1.809999943
Fiji,49.9663730102662,10329.438792097,9388.82357,4.81778684141298,,0.721,0.762,,0.6394813,4.143000126
Finland,87.46892907,46735.4107423245,41443.21397,2.80973365212954,,0.924,0.915,,1.080675,8.640000343
France,80.50245972,44255.9416401023,38955.83397,2.25198093563385,,0.89,0.811,,0.2789897,9.397000313
Gabon,62.0,17762.4086445387,16144.9353,-2.29157573813745,,0.7,0.633,,-0.103043,19.37400055
Gambia,19.8364544419252,2464.77371557032,2240.327478,1.75661613322822,,0.459,0.376,,-0.0840345,8.906000137
Georgia,59.7055045962571,11191.3361771962,10172.2352,4.78597233264762,,0.783,0.856,,-0.3707653,13.93000031
Germany,84.39550077,52055.3099535207,45393.38545,2.08280772084919,,0.938,0.946,,0.5875772,3.746000051
Ghana,39.0,4457.35584649185,4051.461892,5.76855148755246,,0.591,0.555,,0.0917808,6.629000187
Greece,70.5494334521129,28579.7945258539,24601.67321,1.70605806398576,,0.871,0.833,,-0.0735961,21.48800087
Grenada,59.071735362999,14654.8664359312,13320.37085,3.88151521593714,,0.76,0.75,,1.00894,0.0
Guatemala,65.0,8166.85746650737,7423.17036,0.744146980276142,,0.649,0.511,,-0.650593,2.684000015
Guinea,18.0,2369.51917000363,2153.746964,7.29197163375291,,0.463,0.34,,-0.7009057,3.572000027
Guinea-Bissau,3.93050915199411,1734.71490884183,1576.748994,3.27088724175688,,0.46,0.402,,-0.4985851,4.032999992
Guyana,37.3258367878094,8142.57609813993,7401.100092,1.59228299552139,,0.668,0.601,,-0.0431029,12.11499977
Haiti,12.3261035817213,1818.60669538941,1653.00146,-0.138520202694039,,0.501,0.445,,-0.674395,13.40499973
