countryName,IU03,GDP03,GDP_PC03,GDP_PC_Growth03,Health_Exp03,HDI03,EDI03,CPI03,PSI03,Unemployment03
Albania,0.971900415195857,4994.51880731917,6607.767627,5.92563015,113.5839822,0.687,0.605,2.5,-0.3088242,17.49600029
Algeria,2.19535973086144,9682.4760351135,11507.48299,5.84090837,75.41760422,0.676,0.542,2.6,-1.753627,23.71999931
Angola,0.370682065225727,3614.60727755068,4295.908569,-0.4318506,34.71829685,0.428,0.324,1.8,-1.006538,23.92499924
Argentina,11.9136965509954,11307.7579844436,13439.10713,7.67654554,261.4896648,0.775,0.761,2.5,-0.3589412,15.35999966
Armenia,4.57521722477781,3539.63026732939,4206.799475,14.6471369,52.18970268,0.672,0.662,3.0,0.2371981,11.2329998
Australia,0.0,29693.9059129237,37197.95254,1.72290634,2240.97772,0.904,0.893,8.8,0.8788021,5.928999901
Austria,42.7,32108.632547686,39816.77382,0.45094653,3084.311307,0.842,0.728,8.0,0.9633993,4.778999805
Azerbaijan,0.0,5018.89005623622,5964.878379,9.37646097,52.14592013,0.667,0.66,1.8,-0.9486656,9.25
Bahamas,20.0,27482.0559133327,32662.02672,-2.9891961,1213.000323,0.789,0.706,0.0,0.8269992,10.84000015
Bahrain,21.5549449917804,36338.5841612794,43187.88269,0.35007234,567.2358114,0.793,0.646,6.1,0.483239,1.06400001
Bangladesh,0.163877665498048,1541.18592296435,1831.677221,2.94185327,9.96350615,0.492,0.37,1.3,-1.115403,4.320000172
Barbados,39.6896271159532,13399.2576695504,15924.82431,1.83878055,787.9132861,0.778,0.704,0.0,0.9188888,11.0
Belarus,0.0,7644.92770592046,9085.886216,7.79491791,109.2133673,0.704,0.696,4.2,0.6932269,10.14999962
Belgium,49.97,30898.6074431985,37546.61273,0.61585041,2785.634156,0.882,0.846,7.6,0.8596703,7.679999828
Belize,0.0,6369.45747684755,7570.008262,6.46840202,156.7906458,0.663,0.596,4.5,0.4859568,10.50399971
Benin,0.951327114915695,1459.58466158446,1734.6953,0.3469909,21.53937402,0.426,0.321,0.0,0.6790635,0.728999972
Bhutan,2.43691239949767,3406.51242719288,4023.419456,5.79319742,38.00378377,0.0,0.0,0.0,0.9188888,1.799999952
Bosnia and Herzegovina,3.96503683387051,5373.14265907237,7250.965253,3.922985,180.4241322,0.686,0.582,0.0,-0.4047075,29.03000069
Botswana,3.3451901740614,9506.49246622704,11298.32906,2.83089265,240.8275589,0.583,0.603,5.7,1.105562,23.79999924
Brazil,13.2075861035303,9747.94103843123,11585.2872,-0.1229365,239.7876977,0.694,0.595,3.9,0.0059727,9.991000175
Brunei Darussalam,19.5950032207342,71514.3937218396,84993.82456,1.00749092,535.1319748,0.815,0.656,0.0,1.14526,5.881000042
Bulgaria,12.04,8343.13885383018,10729.99999,5.9924829,195.7437111,0.738,0.705,3.9,0.1741551,13.7329998
Burkina Faso,0.373440303233526,995.464240876684,1183.09488,4.72270753,11.74841644,0.303,0.151,0.0,0.0668725,2.779999971
Burundi,0.201273196735924,587.242509946611,697.9292456,-4.1550833,7.12364983,0.312,0.214,0.0,-2.244527,2.066999912
Cambodia,0.260570197574002,1368.70089263429,1626.681252,6.66229776,25.22071917,0.466,0.382,0.0,-0.652526,1.572999954
Cameroon,0.587622611130454,2265.80585347753,2692.877548,1.80836298,38.89506822,0.463,0.41,1.8,-0.4298094,6.089000225
Canada,64.2,32225.0521212425,35623.4283,2.87956988,2551.522218,0.882,0.83,8.7,1.054091,7.573999882
Central African Republic,0.151563337940017,687.364904816057,816.9232666,-7.3243762,12.85223459,0.314,0.262,0.0,-1.538547,7.717000008
Chad,0.320308555366775,1033.57966762505,1228.394514,10.3809171,18.23865336,0.31,0.2,0.0,-1.372347,1.161999941
Chile,25.4737788864723,10841.3238883432,15283.82269,3.00583036,351.0978502,0.773,0.698,7.4,0.7632741,9.765000343
China,6.2,3958.47197677039,4704.5868,9.35236426,56.03277473,0.622,0.514,3.4,-0.5636662,4.599999905
Colombia,7.38892371052557,7324.4008525759,8704.944678,2.39393955,127.621257,0.666,0.533,3.7,-2.374467,14.18900013
Comoros,0.848189370151537,1998.16846311507,2374.794373,-0.300216,57.4973649,0.473,0.362,0.0,-0.6726829,4.671999931
Costa Rica,20.3336148143541,8732.2289459762,10378.12804,2.67493986,291.7362996,0.72,0.605,4.3,0.5974156,6.558000088
Croatia,22.75,13550.1729691309,18559.56913,5.61025883,512.1521316,0.773,0.693,3.7,0.5586485,13.92399979
Cuba,5.2412690536929,0.0,0.0,3.51977226,226.6064381,0.704,0.693,4.6,0.3163529,2.329999924
Cyprus,30.09,24252.8976002779,31397.47876,1.38360344,1123.609926,0.822,0.718,6.1,0.5313178,4.135000229
Denmark,76.26,30786.2489548486,42645.57328,0.11735814,3607.043005,0.894,0.885,9.5,1.204807,5.397999763
Djibouti,0.625940229399888,0.0,0.0,0.0,46.17570544,0.386,0.222,0.0,-0.9125082,13.29399967
Dominica,23.6204198529629,7106.07426303843,8445.466678,5.95437673,258.2507223,0.702,0.602,0.0,0.6724877,0.0
Dominican Republic,7.89839293716387,7051.02351745837,8380.039662,-2.7428908,99.78573936,0.663,0.573,3.3,-0.419236,6.938000202
