countryName,IU96,GDP96,GDP_PC96,GDP_PC_Growth96,Health_Exp96,HDI96,EDI96,CPI96,PSI96,Unemployment96
Afghanistan,0.0,0.0,0.0,0.0,,0.331,0.19,,-2.414042,3.621000051
Albania,0.032196828,2980.06628849579,4533.894357,9.78017988648612,,0.639,0.558,,-0.3338114,18.3579998
Algeria,0.001738533,7129.63842232678,9558.822868,2.29084762865723,,0.61,0.443,,-1.780031,28.61800003
Andorra,1.526601023,0.0,0.0,3.82047713638481,,0.0,0.0,,1.170157,0.0
Angola,0.000775929,2794.8969061564,3747.164004,9.95281738190118,,0.0,0.0,,-2.057286,20.06599998
Antigua and Barbuda,2.858449577,13729.7575491138,18407.71055,4.32150340056812,,0.0,0.0,,0.7184954,0.0
Argentina,0.141954704,10857.4296683631,14556.73357,4.27459836967437,,0.738,0.659,,0.1129859,17.11000061
Armenia,0.094572902,1742.73411428108,2336.512137,7.50696854011248,,0.614,0.633,,-0.3646759,9.300000191
Australia,3.27524987,21972.0526522953,31178.92216,2.52276734429178,,0.886,0.895,,1.396474,8.505999565
Austria,6.909162353,24529.2078275032,34539.08574,2.21143493269341,,0.82,0.711,,1.410498,5.281000137
Azerbaijan,0.006354585,2563.72099998245,3437.222685,0.282171311174181,,0.612,0.614,,-0.8276529,8.100000381
Bahamas,1.746950698,21643.2303617601,29017.43301,2.83108426949754,,0.0,0.0,,1.070221,11.46000004
Bahrain,0.843254219,32448.9802487401,43504.87866,1.41687625862836,,0.779,0.624,,-0.3077276,1.105999947
Bangladesh,0.0,1130.86005913727,1516.162581,2.31962811240169,,0.436,0.303,,-0.5461782,2.50999999
Barbados,0.389464214,10658.6802530785,14290.26698,3.5505243894511,,0.751,0.665,,1.04893,14.71000004
Belarus,0.029298294,4200.59488308142,5631.806278,3.14402041413366,,0.661,0.643,,0.0936307,24.39999962
Belgium,2.968411647,22715.6320301992,32485.92902,1.12369652224427,,0.857,0.815,,1.288753,9.482999802
Belize,0.882807327,4467.04879255038,5989.045393,-1.75281432753278,,0.627,0.533,,0.558368,13.81999969
Benin,0.0016931,1142.40629405757,1531.642807,1.09401490092435,,0.377,0.241,,1.04893,1.157999992
Bhutan,0.0,2168.99147285491,2791.80855,4.2306570425549,,0.0,0.0,,0.7229604,1.33099997
Bosnia and Herzegovina,0.015125563,2364.76078686753,3528.477191,92.2015570526253,,0.0,0.0,,-0.5920233,21.92700005
Botswana,0.15745423,7174.16372845303,9618.518674,3.32909605073112,,0.572,0.531,,1.014612,21.57999992
Brazil,0.450789179,8300.24470901134,11128.27387,0.596456353058386,,0.657,0.535,,-0.2181809,7.252999783
Brunei Darussalam,3.303349927,64468.3764897228,86433.80701,0.342682075310563,,0.794,0.629,,1.235573,5.375999928
Bulgaria,0.725251167,6779.30803153646,8549.738325,1.22538636955616,,0.703,0.663,,-0.0906783,13.50899982
Burkina Faso,0.000960519,719.456366749088,964.5869206,7.9873477889986,,0.0,0.0,,-0.3016128,2.54399991
Burundi,0.000803592,557.169350341568,747.0060628,-9.10926284810168,,0.283,0.182,,-2.113897,1.850000024
Cabo Verde,0.0,1979.94708344319,2654.547445,8.74283803939817,,0.0,0.0,,1.031386,11.1420002
Cambodia,0.0,841.33893018506,1127.996867,2.74669594912989,,0.391,0.301,,-1.102753,2.503999949
Cameroon,0.0,1787.79443252759,2396.925243,1.59104730055428,,0.428,0.346,,-0.9568256,8.06000042
Canada,6.76023965,23962.4994488813,29903.92282,0.562467832829228,,0.863,0.825,,1.233704,9.619999886
Central African Republic,0.005849503,626.792728732357,840.3512652,-6.4834077859261,,0.301,0.215,,-1.210247,7.531000137
Chad,0.0,766.192066609283,1027.246238,-1.18042372623576,,0.0,0.0,,-0.9972209,0.916999996
Chile,0.68347561,8011.5711832202,12741.20326,5.29097650728289,,0.732,0.633,,0.6783237,7.414000034
China,0.013081692,2074.36167017057,2781.130626,8.78218488287077,,0.558,0.45,,-0.0959571,3.099999905
Colombia,0.330017773,6539.86636668586,8768.105825,0.253052837549902,,0.643,0.498,,-1.641695,11.81000042
Comoros,0.0,1661.1123212447,2227.080463,-3.96490813111427,,0.0,0.0,,0.5067192,4.620999813
Costa Rica,0.84105704,6533.76494323797,8759.925546,-1.18217292677716,,0.69,0.559,,0.7540775,6.162000179
Croatia,0.858982368,8685.08959064418,13691.754,7.29509561541279,,0.708,0.575,,-0.0394819,9.680000305
Cuba,0.031949001,0.0,0.0,7.33559121709362,,0.665,0.636,,0.2327412,7.610000134
Cyprus,0.673343541,17297.4224893819,25433.75031,-0.352486672458369,,0.786,0.662,,0.3873754,3.997999907
Czechia,1.940378193,14583.4331729136,20107.85346,4.34418104561345,,0.767,0.685,,1.147579,3.894000053
Denmark,5.714987841,23711.0140768588,38101.40647,2.31940565933881,,0.837,0.763,,1.442068,6.843999863
Djibouti,0.031166241,0.0,0.0,0.0,,0.351,0.173,,-0.3388515,13.51299953
Dominica,1.165518146,5534.32440618398,7419.959268,3.34038965414865,,0.0,0.0,,0.7184954,0.0
Dominican Republic,0.074987053,5111.46078275481,6853.019091,4.19860256012261,,0.63,0.531,,-0.0738883,6.504000187
Ecuador,0.086161276,5730.98921936499,7683.631001,-0.423772127556504,,0.663,0.567,,-0.7686337,4.980999947
Egypt,0.061466899,4821.40941580911,6464.142478,2.89628117792648,,0.584,0.433,,-0.5235761,9.0
El Salvador,0.086389581,3960.39073272527,5309.760644,-0.26914241347113,,0.581,0.447,,-0.2137132,7.679999828
Equatorial Guinea,0.0,2085.74948754072,2796.398459,60.4170414047696,,0.0,0.0,,-0.1325132,7.09100008
Eritrea,0.0,1818.46458419303,2438.045217,9.6447450233123,,0.0,0.0,,-0.9359261,6.632999897
Estonia,3.525111129,6874.48454433474,11934.28372,6.49563694875255,,0.734,0.726,,0.7675521,9.914999962
Ethiopia,0.001703448,469.149191133492,628.9959954,8.92142537053755,,0.0,0.0,,-1.051122,3.338000059
Fiji,0.064437142,4858.68860230683,6514.123293,3.60274193266493,,0.668,0.683,,0.8294732,4.124000072
Finland,16.78007526,20062.1735381835,28440.94781,3.32779788817778,,0.823,0.752,,1.412275,15.57199955
France,2.584033979,21331.4504294765,31050.82285,1.05454323334449,,0.83,0.737,,0.8882284,12.36699963
Gabon,0.0,15006.9494544877,20120.06263,1.01718617047099,,0.632,0.516,,0.1236435,17.66200066
Gambia,0.03550736,1700.15835399509,2279.430118,-0.895258217634165,,0.356,0.219,,0.559322,10.17599964
Georgia,0.040065419,2090.21150382382,2802.380757,15.3101974425309,,0.0,0.0,,-1.568471,11.5
Germany,3.054805234,24047.7613682869,33832.04487,0.529524482684437,,0.839,0.767,,1.288753,8.824999809
Ghana,0.005648763,1547.23629852988,2074.405017,1.9162572939523,,0.473,0.405,,-0.2330986,7.079999924
Greece,1.395360779,16129.2531431784,21759.06123,2.40984309702905,,0.772,0.632,,0.5539733,9.654999733
Grenada,0.298032982,5504.27593916109,7379.672797,3.70097012110348,,0.0,0.0,,0.913377,0.0
Guatemala,0.019534871,4202.79022080406,5634.749603,0.654431566042391,,0.515,0.32,,-1.010376,2.924999952
Guinea,0.001948942,1078.17423087882,1445.525829,1.74419319547863,,0.306,0.147,,-1.150282,4.386000156
Guinea-Bissau,0.0,1395.43097180497,1870.877132,9.3918765430541,,0.0,0.0,,-1.539228,4.638999939
Guyana,0.065854115,3187.81339659807,4273.953571,8.02589909275878,,0.589,0.539,,-0.2659344,12.21399975
Haiti,0.007484253,1261.64154864706,1691.503464,2.25528665449497,,0.426,0.322,,-0.7567108,7.052999973
Honduras,0.043711246,2389.19600726567,3203.234172,-1.00415382821154,,0.534,0.389,,-0.4701714,4.369999886
Hungary,0.969239536,9340.32525209073,15354.64687,0.254477052922269,,0.746,0.71,,1.00652,10.02200031
Iceland,14.80647932,24784.3783778428,30187.05064,4.01008108086729,,0.834,0.742,,1.324026,3.599999905
India,0.046333977,1741.08440369035,2334.300343,5.53041708566022,,0.471,0.351,,-0.9669734,2.664999962
Indonesia,0.056623989,4764.20567350749,6387.448485,6.21793121997823,,0.574,0.441,,-1.128239,4.369999886
