countryName,IU14,GDP14,GDP_PC14,GDP_PC_Growth14,Health_Exp14,HDI14,EDI14,CPI14,PSI14,Unemployment14
Afghanistan,7.0,1897.52593759488,1795.735834,-0.665270517698119,60.11276091,0.488,0.403,12.0,-2.411068,1.735000014
Albania,60.1,11259.2258938162,10700.99322,1.98542608911822,313.2628968,0.787,0.774,33.0,0.4859862,17.48999977
Algeria,29.5,14326.283007894,13557.76976,1.71044951625483,357.8985662,0.749,0.662,36.0,-1.190535,10.20699978
Angola,21.4,7199.24547787972,6813.052106,1.21983278506757,131.7518748,0.557,0.46,19.0,-0.333232,7.428999901
Argentina,64.7,20008.3206437718,18935.0025,-3.57858050983292,1086.727284,0.825,0.826,34.0,-0.0051219,7.268000126
Armenia,54.6228058583362,8405.07365471642,7954.195331,3.07285853012422,406.5937491,0.746,0.746,37.0,-0.2971358,17.49799919
Australia,84.0,46880.2206571585,43651.10313,1.01511499278639,5637.559721,0.929,0.908,80.0,1.032192,6.078000069
Austria,80.9958249574764,48799.7154676985,44246.89327,-0.122370667337563,5386.424803,0.904,0.854,72.0,1.2707,5.619999886
Azerbaijan,75.0000156363396,17808.9018991483,16853.56847,1.52213919218541,440.3280774,0.746,0.673,29.0,-0.5599095,4.909999847
Bahamas,76.92,30482.1981102924,28847.02358,-0.205232091040671,1687.735007,0.796,0.727,71.0,0.9564701,13.80000019
Bahrain,90.5031334814656,46331.9824180705,43846.56855,2.70655678472522,1100.991473,0.81,0.685,49.0,-0.9074749,1.149000049
Bangladesh,13.9,3240.88562338726,3067.032884,4.85610832403805,28.834133,0.572,0.451,25.0,-0.8955632,4.410999775
Barbados,75.16,16861.3465134409,15956.84336,-0.354732941362968,1177.76114,0.812,0.777,74.0,1.27792,12.17000008
Belarus,59.02,18949.88243997,17933.34272,1.63497132996299,447.7003537,0.811,0.838,31.0,0.1797822,5.893000126
Belgium,85.0,44929.685593416,41447.18738,1.12858585492231,4908.791855,0.91,0.883,76.0,0.7012694,8.522999763
Belize,38.7,8179.4564402616,7740.681033,1.4472478992847,273.8684396,0.71,0.669,0.0,0.0485831,11.56999969
Benin,6.0,2114.48031526921,2001.052,3.43371285532312,34.40215717,0.505,0.46,39.0,0.0271398,2.540999889
Bhutan,30.3,8108.30097925897,7770.022409,4.47932656158085,82.32856853,0.601,0.434,65.0,1.068039,2.630000114
Bosnia and Herzegovina,49.9177324336354,11433.1605263408,10783.42355,2.90546511092504,496.6091939,0.754,0.695,39.0,-0.019179,27.5170002
Botswana,36.74474744423,17092.1222420118,16175.23945,2.84890352119996,397.5705924,0.709,0.653,63.0,1.011847,18.22299957
Brazil,54.5510018796392,16358.3907656928,15480.86796,-0.352473219540371,1301.101346,0.755,0.674,43.0,-0.0702901,6.670000076
Brunei Darussalam,68.77,80782.0314973982,76448.59333,-3.62420517458962,795.0393734,0.845,0.71,0.0,1.261507,6.965000153
Bulgaria,55.49,17534.3032559292,16324.33748,2.41800281989239,666.4014104,0.797,0.786,43.0,0.0785409,11.42399979
Burkina Faso,9.4,1672.02343716292,1582.330098,1.28209364611807,39.55127795,0.405,0.264,38.0,-0.7871286,6.479000092
Burundi,1.38,812.030043569286,768.4698369,1.02152974753199,16.00598109,0.429,0.419,20.0,-0.7844071,1.570000052
Cambodia,14.0,3300.61675016579,3123.559819,5.40178261075788,73.29931442,0.561,0.465,21.0,0.0231748,1.231999993
Cameroon,16.2148722257524,3311.73400510519,3134.080704,3.06183608083622,71.24243367,0.54,0.531,27.0,-1.059252,3.53399992
Canada,87.12,45645.5642968788,43149.57642,1.83945984552483,5038.155427,0.914,0.878,81.0,1.175504,6.914000034
Central African Republic,3.6,710.812164523031,672.6816483,-0.2828524979235,18.30316205,0.355,0.334,24.0,-2.699193,6.901000023
Chad,2.9,2179.24774129838,2062.345069,3.43301682181134,46.88535547,0.406,0.295,22.0,-1.568883,2.052999973
Chile,61.11,22786.6556024043,22013.85111,0.692556386599065,1154.848199,0.834,0.784,73.0,0.4475169,6.664999962
China,47.9,13446.402394169,12725.0891,6.75762201999564,361.7244399,0.735,0.633,36.0,-0.522584,4.599999905
Colombia,52.57,13618.1243607146,12887.59928,3.67601244808095,459.4753247,0.75,0.666,37.0,-1.114594,8.57199955
Comoros,6.98,2668.89523057549,2525.726109,-0.304632304831813,68.58201175,0.534,0.47,26.0,-0.1869102,4.074999809
Costa Rica,53.0,15067.3111823336,14259.04652,2.36502086820241,829.5610887,0.785,0.713,54.0,0.5774182,9.059000015
Croatia,68.57,22062.0257043498,20347.89784,0.303881742845235,957.6612413,0.827,0.797,48.0,0.6191124,17.29000092
Cuba,29.0701843656523,0.0,0.0,0.831466816994265,855.9892766,0.764,0.765,46.0,0.544822,2.700000048
Cyprus,69.33,30390.6080662609,29912.19003,-0.219240256042653,1847.553623,0.856,0.793,63.0,0.5518821,16.08799934
Denmark,95.99,47901.4473627066,45057.08345,1.10543347168522,6380.784408,0.928,0.927,92.0,0.9517797,6.589000225
Djibouti,10.71,0.0,0.0,5.22658575887232,72.04343175,0.475,0.314,34.0,-0.7702323,11.74499989
Dominica,57.5,11054.6314507234,10461.62133,4.34656298881096,398.3664951,0.732,0.631,58.0,1.057178,0.0
Dominican Republic,49.58,13623.1182071266,12892.32524,5.81880990784531,371.2344003,0.724,0.641,32.0,0.1459345,6.718999863
Ecuador,45.5903906666095,11484.1716060503,10868.11941,2.1989412270929,551.4692807,0.75,0.695,33.0,-0.0185332,3.480000019
Egypt,33.8946039115275,10601.1666900382,10032.48205,0.616853230317076,153.7887639,0.683,0.586,37.0,-1.631177,13.10499954
El Salvador,24.7617121459061,7236.11736171435,6847.94605,1.24121832990988,276.2230027,0.66,0.568,39.0,-0.02459,4.163000107
Equatorial Guinea,18.86,33542.7650820436,31743.41075,-3.68850197019202,337.5628951,0.59,0.439,0.0,-0.3741466,8.531999588
Eritrea,0.99,0.0,0.0,0.0,24.48536291,0.436,0.29,18.0,-0.8058726,6.867000103
Estonia,84.2415280294352,29135.7043979166,26930.87998,3.25777091485901,1237.272333,0.865,0.87,69.0,0.7802579,7.352000237
Ethiopia,7.7,1494.11205196438,1413.962518,7.21318728241347,22.43831346,0.446,0.323,33.0,-1.339387,2.104000092
Fiji,37.4,8882.38836461415,8405.905166,5.50052606973317,184.7082497,0.712,0.753,0.0,0.5531646,4.532999992
Finland,86.5303927529377,41757.4021894413,39301.05876,-0.776140379969092,4733.465625,0.918,0.913,89.0,1.282197,8.663000107
France,83.75,40141.585477622,37575.81182,0.472969997915911,5010.095094,0.887,0.811,69.0,0.3005685,10.29199982
Gabon,38.07120929,17548.2712911969,16606.91902,0.619862380246332,245.485328,0.688,0.618,37.0,0.1495428,19.91600037
Gambia,15.56,2328.65087626561,2203.733684,-4.34615116032873,23.02137821,0.449,0.362,29.0,-0.1514007,9.552000046
Georgia,44.0,9699.50634054425,9179.19,4.35099163470379,348.8296876,0.764,0.816,52.0,-0.3215075,14.61999989
Germany,86.19,47011.5510935131,43474.67516,1.80042003787038,5278.221878,0.93,0.936,79.0,0.9251865,4.980999947
Ghana,25.51773743,4006.18647531648,3791.280251,0.566072146028802,81.51717279,0.577,0.54,48.0,-0.106808,6.477000237
Greece,63.21,26838.4552283268,24081.63053,1.41305809991432,1724.547685,0.866,0.831,43.0,-0.140446,26.49099922
Grenada,51.6,12424.0676821701,11757.59609,6.62254832205858,445.5585044,0.752,0.747,0.0,0.7745689,0.0
Guatemala,23.4,7552.71798310916,7147.563077,2.03208571757986,218.9659611,0.643,0.51,32.0,-0.6555635,2.717000008
Guinea,6.4,1940.6349426703,1836.532318,1.29576276192627,35.60308986,0.446,0.34,25.0,-0.9552428,4.232999802
Guyana,32.0,7302.4069815492,6910.679656,3.3409017690021,207.2130599,0.66,0.597,30.0,-0.1360976,12.36699963
Haiti,11.4,1750.20293330448,1656.315765,1.33110998436969,63.88166505,0.488,0.424,19.0,-0.6436273,13.91800022
Honduras,19.08,4398.09663427997,4162.166942,1.2505917863932,179.1514841,0.606,0.484,29.0,-0.534084,5.487999916
Hungary,75.6531974544103,25604.9882089604,24220.73394,4.47614022299818,1006.156658,0.833,0.821,54.0,0.6699048,7.724999905
Iceland,98.16,45714.8938116702,42774.88885,0.95093285529444,4514.532908,0.924,0.906,79.0,1.246975,4.896999836
India,21.0,5682.73128543749,5377.889179,6.18673198340534,57.15113738,0.618,0.53,38.0,-0.997912,2.765000105
Indonesia,17.14,10570.1950446793,10003.17184,3.63914313049396,108.8372707,0.691,0.615,34.0,-0.416824,4.048999786
Iraq,13.21,15950.1962930714,15094.5705,-2.97222802043903,187.0112102,0.662,0.501,16.0,-2.480338,7.925000191
Ireland,83.4917223351728,51067.9767132391,48638.33593,7.76603048102096,5390.544576,0.92,0.91,74.0,1.052991,11.85599995
Israel,75.0177531628076,34212.9444888986,31899.0529,1.78550999108768,2800.501777,0.9,0.875,60.0,-1.039735,5.889999866
Italy,55.6384602242293,36194.873918843,34043.56211,-0.917813879753353,3190.088143,0.874,0.788,43.0,0.4581654,12.68299961
Jamaica,40.4027351046672,8473.74342693856,8019.18141,0.116180484247337,254.0866436,0.72,0.681,38.0,0.0244925,13.73999977
Japan,89.1068330166075,39179.155610609,37337.31741,0.507999337353809,4099.46508,0.904,0.838,76.0,0.9685974,3.599999905
Jordan,46.2,9123.97870874389,8634.535737,-1.52251013238514,301.537718,0.72,0.672,49.0,-0.5400255,11.89999962
Kazakhstan,66.0,24924.3702090645,23587.33752,2.67671489744292,347.6559719,0.798,0.806,29.0,0.0360182,5.059999943
Kenya,16.5,2867.10191001328,2713.300271,2.69478834898624,70.80068596,0.556,0.51,25.0,-1.282247,9.588000298
Kiribati,12.25,1917.62741344392,1814.758995,-2.06039502642585,161.3866057,0.613,0.595,0.0,0.8018658,0.0
Kuwait,78.7,76703.3116715044,72588.67068,-3.97980158055327,1375.003395,0.8,0.605,44.0,0.1490065,2.900000095
Kyrgyzstan,28.3,3356.98344766007,3176.902804,1.93443578099559,107.5061505,0.663,0.728,27.0,-0.8046157,8.050000191
Latvia,75.83,23844.2261210006,22201.86413,2.87950346055712,855.6263899,0.836,0.856,55.0,0.4872684,10.84599972
Lebanon,73.0,13049.0329582958,12349.03599,-3.77395674377047,680.0324562,0.732,0.598,27.0,-1.697941,6.28000021
Lesotho,22.0,2972.01294621374,2812.583503,2.0666774982414,108.4617426,0.493,0.502,49.0,-0.332812,24.33200073
Liberia,5.41,1328.91311080663,1257.625441,-1.86681893490575,63.81318203,0.464,0.421,37.0,-0.6154496,2.207000017
Libya,17.76,16870.4851323309,15965.49175,-24.4978795656034,0.0,0.693,0.609,18.0,-2.353407,17.13100052
Lithuania,72.13,28156.1358105285,26232.5281,4.40179823371842,1021.222566,0.852,0.878,58.0,0.7421364,10.69799995
Luxembourg,94.67,101297.575745297,92349.18643,1.86727728350047,7757.088555,0.895,0.783,82.0,1.378324,5.852000237
Madagascar,3.7,1693.7950990893,1602.933849,0.585373193908652,22.99713268,0.512,0.494,28.0,-0.5572358,1.333999991
Malawi,5.83,1207.29440992259,1142.530804,2.77826957420204,34.41162976,0.472,0.456,33.0,0.0810932,5.875999928
Malaysia,63.6654258813225,25875.5026744642,24487.44782,4.59519358369842,421.9693889,0.792,0.708,52.0,0.2666191,2.880000114
Maldives,49.28,13622.8857170523,12892.10522,2.5377086830778,716.1892537,0.702,0.546,0.0,0.6790962,5.210000038
Mali,7.0,1974.217655054,1868.313533,3.98168038762667,38.01019679,0.414,0.285,32.0,-1.713989,6.375
Malta,73.17,33391.1106767158,32008.36747,6.55724431666039,2463.715527,0.868,0.798,55.0,1.125497,5.803999901
Mauritania,10.7,3993.31701547026,3779.101155,2.53401628192107,55.47625522,0.518,0.381,30.0,-0.5895084,10.21100044
Mauritius,44.8032753683379,19290.6919260322,18255.86996,3.55690427086847,559.5051151,0.786,0.729,54.0,0.6679659,7.467000008
Mexico,44.39,18045.9844632037,17149.7771,1.49918893305392,585.8949875,0.754,0.655,35.0,-0.8539188,4.809000015
Mongolia,19.9424474349209,11925.8133992746,11286.06996,5.74536027616632,155.8286458,0.733,0.746,39.0,0.7919012,4.797999859
Montenegro,61.0,15371.106899645,14796.61892,1.68497736098362,0.0,0.803,0.791,42.0,0.2194553,17.99699974
Morocco,56.8,7507.24083111204,7104.525483,1.22949354840229,182.3083164,0.653,0.511,39.0,-0.4462656,9.699999809
Mozambique,9.236314896,1291.7468096644,1222.452874,4.43455939220347,36.54654576,0.42,0.367,31.0,-0.3360027,3.184000015
Myanmar,11.52,5005.99965346285,4737.459861,7.10610606017521,64.22121992,0.558,0.431,21.0,-1.087581,0.792999983
Namibia,14.84,10598.6686708128,10030.11804,4.48420942966257,442.4414354,0.631,0.565,49.0,0.6087406,18.52099991
Nepal,15.44,2520.68955258527,2385.470716,6.03223594315516,41.00963263,0.562,0.488,29.0,-0.7245995,1.457999945
Netherlands,91.666666,49233.2153954401,46238.20971,1.05910126899116,5675.55011,0.925,0.902,83.0,1.045115,7.415999889
New Zealand,85.5,37260.629400992,34608.0617,2.16084649844561,4144.538425,0.91,0.907,91.0,1.467928,5.751999855
Nicaragua,17.6,4950.08124811676,4684.54112,3.41510280256526,153.0401048,0.64,0.553,28.0,-0.0407801,4.519000053
Niger,1.24867568902241,951.160586652266,900.1369182,3.41624721905028,25.14721013,0.353,0.217,35.0,-1.17584,0.321999997
Nigeria,21.0,6009.9894534981,5687.592044,3.51396344458755,107.2197541,0.523,0.471,27.0,-2.130276,4.436999798
Norway,96.3,65892.6892787813,63328.25953,0.826056236088164,9118.316771,0.945,0.907,86.0,1.119959,3.483999968
Oman,70.22,41950.7876431858,39700.39679,-3.94521395151466,721.9329557,0.815,0.694,45.0,0.7349073,3.848999977
Pakistan,12.0,4593.96424012779,4347.527506,2.50737624761595,36.52147697,0.546,0.395,29.0,-2.401279,1.827000022
Panama,44.92,21167.1767869762,20031.69344,3.29257555668359,883.6765885,0.779,0.681,37.0,0.2090082,2.72300005
Papua New Guinea,6.5,3763.07787858426,3561.212872,11.2812197492375,107.0961839,0.531,0.42,25.0,-0.3393671,2.637000084
Paraguay,43.0,11486.9443725394,10870.74344,3.44278330262561,359.3796361,0.712,0.624,24.0,-0.0886275,5.03399992
