countryName,IU18,GDP18,GDP_PC18,GDP_PC_Growth18,Health_Exp18,HDI18,EDI18,CPI18,PSI18,Unemployment18
Afghanistan,0.0,1955.00620775557,1734.723214,-1.35017833585495,,0.496,0.413,,-2.74673,1.542000055
Albania,0.0,13364.1553966514,12316.0715,4.40251487024605,,0.791,0.758,,0.3821,13.89799976
Algeria,49.0384680793271,15481.7876195754,13737.35606,-0.615183264336011,,0.759,0.675,,-0.7937849,12.14500046
Andorra,0.0,0.0,0.0,1.6227466770119,,0.857,0.708,,1.425432,0.0
Angola,0.0,6452.35516529031,5725.327238,-5.28777959390334,,0.574,0.498,,-0.3190349,7.252999783
Antigua and Barbuda,0.0,26868.1335238429,23840.7299,6.4300264671072,,0.776,0.655,,0.7261432,0.0
Argentina,0.0,20610.5685495282,18288.2446,-3.46737624314432,,0.83,0.842,,0.0199319,9.482999802
Armenia,0.0,10343.1755901515,9177.744159,4.95169918007964,,0.76,0.759,,-0.4187803,17.71199989
Australia,0.0,51663.3650948449,45377.75514,1.3318775475184,,0.938,0.923,,0.9765741,5.387000084
Austria,87.4791372262556,55454.689293289,46260.38238,1.84705120008107,,0.914,0.871,,0.9175232,4.785999775
Azerbaijan,79.7999954887896,18044.1367837983,16010.98904,0.512193852983529,,0.754,0.694,,-0.6967331,5.21999979
Bahamas,0.0,32087.7291547443,28472.20046,0.544150188792798,,0.805,0.741,,0.8721167,11.85000038
Bahrain,98.6446725799886,47303.0485062895,41973.11293,-3.11062510562859,,0.838,0.738,,-0.8404424,0.962000012
Bangladesh,0.0,4371.75498582046,3879.161524,6.73701752220683,,0.614,0.513,,-1.03248,4.308000088
Barbados,0.0,18554.1292823844,16463.51743,-0.640057735871636,,0.813,0.773,,0.9214329,9.56799984
Belarus,79.1298866919307,19994.8040788005,17741.86223,3.18981305431069,,0.817,0.837,,0.3535319,5.708000183
Belgium,88.6550642753316,51407.9983373414,43582.1284,1.0417195307113,,0.919,0.893,,0.412356,6.322999954
Belize,0.0,8648.08879957291,7673.653587,1.07136952894078,,0.72,0.691,,0.0156727,9.368000031
Benin,0.0,2424.75584480555,2151.54317,3.97518359608362,,0.52,0.476,,-0.132421,2.125
Bhutan,0.0,10167.934056686,9207.693968,1.82227316600887,,0.617,0.441,,1.104605,2.197000027
Bosnia and Herzegovina,70.1201350394885,14623.6740532923,12711.83977,4.48391430484476,,0.769,0.706,,-0.3923242,20.8390007
Botswana,0.0,18615.7933362283,16518.23341,2.18307407293796,,0.728,0.664,,0.9791562,17.94099998
Brazil,70.4342825404361,16096.4009621464,14282.71701,0.32807790722056,,0.761,0.689,,-0.3570176,12.54399967
Brunei Darussalam,0.0,80920.0486841005,71802.27172,-0.99478850862225,,0.845,0.703,,1.201149,9.223999977
Bulgaria,64.78201069118,21960.3699424605,19320.75123,3.84031545793022,,0.816,0.805,,0.4196386,5.261000156
Burkina Faso,0.0,1984.8843059546,1761.234757,3.81291202224394,,0.434,0.3,,-1.040907,6.059000015
Burundi,0.0,744.182072008071,660.330341,-1.55740735383216,,0.423,0.418,,-1.597951,1.527999997
Cabo Verde,0.0,7454.06391681042,6614.167088,3.86593584728266,,0.651,0.538,,0.7472337,12.27600002
Cambodia,40.0,4360.85440445566,3869.489181,5.90774125002211,,0.581,0.476,,0.108229,1.047999978
Cameroon,0.0,3785.07997826904,3358.590924,1.37919198196641,,0.563,0.564,,-1.37598,3.361000061
Canada,0.0,48130.2559725043,44078.0656,0.471065971004833,,0.922,0.891,,0.9911886,5.920000076
Central African Republic,0.0,859.935619639664,763.0411996,2.22474284797838,,0.381,0.353,,-2.281261,6.482999802
Chad,0.0,1968.25826164116,1746.482075,-0.415664166030837,,0.401,0.288,,-1.478995,2.229000092
Chile,0.0,25222.5277771449,22873.80701,2.58767649434913,,0.847,0.807,,0.4252459,7.22300005
China,0.0,18236.6129816498,16181.77772,6.08224115521752,,0.758,0.649,,-0.2610621,4.416999817
Colombia,64.1263768204459,15012.9302675399,13321.32785,1.02471485612077,,0.761,0.683,,-0.8133885,9.093000412
Comoros,0.0,2913.38730578137,2585.117414,1.14050990405651,,0.538,0.476,,-0.2032647,3.710000038
Costa Rica,74.0868022255159,17671.0953526733,15679.98056,1.61806178494115,,0.794,0.716,,0.4864345,8.128000259
Croatia,75.2946259897258,27579.7808327382,23664.14523,3.51246071661235,,0.837,0.796,,0.7688776,8.850000381
Cuba,0.0,0.0,0.0,2.2585896849249,,0.778,0.791,,0.6523342,2.263999939
Cyprus,84.4335825186889,0.0,0.0,2.74515567885148,,0.873,0.811,,0.543319,8.109000206
Czechia,80.6881675434288,39743.5970941416,33435.50918,2.65491943973517,,0.891,0.892,,1.040143,2.397000074
Denmark,97.3192043651002,55671.1652650668,48419.43788,1.81793289835595,,0.93,0.92,,0.9590668,4.974999905
Djibouti,0.0,0.0,0.0,3.82998551984062,,0.495,0.313,,-0.1341229,11.12199974
Dominica,0.0,11129.8611927628,9875.788887,2.02613137595806,,0.724,0.62,,1.107935,0.0
Dominican Republic,74.8242898588721,17748.1853186175,15748.38431,5.83455956557802,,0.745,0.657,,0.0347933,5.828999996
Ecuador,0.0,11734.3873890471,10412.19927,-0.397089902803245,,0.758,0.714,,-0.0747498,3.910000086
Egypt,46.9243380864905,12412.3094005832,11013.73549,3.19443129839827,,0.7,0.608,,-1.164931,11.43599987
El Salvador,0.0,8331.80414200319,7393.006735,2.01797814423728,,0.667,0.566,,-0.3348508,4.389999866
Equatorial Guinea,0.0,22743.8244342202,20181.13296,-9.49735268324022,,0.588,0.441,,-0.0511222,9.161999702
Eritrea,0.0,0.0,0.0,0.0,,0.434,0.269,,-0.6051562,6.543000221
Estonia,89.3570077747426,35973.7764604798,31035.39362,4.48356857067742,,0.882,0.881,,0.5999668,5.507999897
Ethiopia,0.0,2022.13796136605,1794.290806,4.0480702388884,,0.47,0.335,,-1.343246,1.809000015
