countryName,IU10,GDP10,GDP_PC10,GDP_PC_Growth10,Health_Exp10,HDI10,EDI10,CPI10,PSI10,Unemployment10
Afghanistan,4.0,1637.37798708028,1671.581238,11.264133238155,45.5877498,0.464,0.372,1.4,-2.579152,2.275000095
Albania,45.0,9628.02578340836,9927.638204,4.2230368755483,203.2085885,0.74,0.673,3.3,-0.1914829,14.08600044
Algeria,12.5,12655.1374103049,12919.49105,1.74677646320451,228.3995436,0.73,0.626,2.9,-1.259368,9.960000038
Angola,2.8,6230.29702791298,6360.441938,1.0791689367887,96.64370053,0.51,0.398,1.9,-0.2261823,9.088999748
Argentina,45.0,18524.8567559266,18911.82319,9.30012832232192,890.9648311,0.818,0.818,2.9,-0.0847979,7.714000225
Armenia,25.0,6565.67866039471,6702.82937,2.58264808068078,169.421455,0.729,0.734,2.6,0.0718553,19.00799942
Australia,76.0,39324.3689530042,41529.7595,0.492100955776877,4952.776147,0.926,0.919,8.7,0.8888599,5.210999966
Austria,75.17,42006.0468807427,43336.198,1.59257712849987,4796.113589,0.895,0.837,7.9,1.152648,4.820000172
Azerbaijan,46.0,15884.0447882908,16215.8472,3.54945565734806,287.676229,0.732,0.659,2.4,-0.2385469,5.630000114
Bahamas,43.0,29099.0572097207,29706.90851,0.0117279344703718,1657.280951,0.795,0.731,0.0,0.9936922,14.53999996
Bahrain,55.0,39740.617935131,40570.7612,-0.353779259512081,796.3171415,0.796,0.654,4.9,-0.4934764,1.129999995
Bangladesh,3.7,2466.90294873953,2518.434178,4.3909803668064,20.17736083,0.549,0.432,2.4,-1.425789,3.378999949
Barbados,65.1,16164.9811646958,16502.65207,-2.52650670538756,1097.623883,0.799,0.742,7.8,1.060637,10.68999958
Belarus,31.8,15927.8747037149,16260.59268,7.98206918275517,341.7747082,0.792,0.828,2.5,-0.0949901,6.06099987
Belgium,75.0,39836.8977087435,40787.37322,1.9287568820322,4389.942997,0.903,0.871,7.1,0.8106462,8.291999817
Belize,28.2,7555.20430832874,7713.025256,0.879869659196203,250.41443,0.693,0.644,0.0,0.0704277,11.6590004
Benin,3.13,1781.56331733904,1818.778461,-0.715273205168543,30.98648958,0.473,0.4,2.8,0.2612601,1.039999962
Bhutan,13.6,6517.06634371702,6647.26767,10.7733678868603,69.80133315,0.571,0.397,5.7,0.7422217,3.319999933
Bosnia and Herzegovina,42.75,9347.58351722124,9768.493743,1.5957463936588,415.8838784,0.714,0.608,3.2,-0.6937302,27.31200027
Botswana,6.0,12964.3514434006,13235.16427,6.72754458970827,380.966423,0.66,0.636,5.8,0.9912098,17.86000061
Brazil,40.65,14320.3686885704,14619.50741,6.52437280430098,1090.782516,0.726,0.619,3.7,0.0134759,7.725999832
Brunei Darussalam,53.0,78907.8712156128,80556.18072,1.34764938748842,803.4938122,0.832,0.683,0.0,1.277547,6.657999992
Bulgaria,46.23,14934.132741045,15283.27471,1.99327953842283,484.7522866,0.779,0.756,3.6,0.3600911,10.27900028
Burkina Faso,2.4,1394.25310031292,1423.377706,2.23943499739836,33.91081732,0.375,0.232,3.1,-0.1176371,4.90899992
Burundi,1.0,718.714469126073,733.7277228,1.75637635285388,26.13816583,0.402,0.376,1.8,-1.625959,1.799999952
Cambodia,1.26,2470.70415543532,2522.314788,4.34457427422036,54.30473225,0.535,0.444,2.1,-0.5009844,1.376999974
Cameroon,4.3,2817.57272220138,2876.429105,0.619379564665024,58.96177642,0.471,0.382,2.2,-0.7369714,4.110000134
Canada,80.3,40012.3913979895,40697.58166,1.94962821027747,4984.501291,0.895,0.839,8.9,0.9363182,8.055999756
Central African Republic,2.0,962.291972162761,982.3933255,3.45868616761015,16.70606813,0.355,0.307,2.1,-2.020625,6.926000118
Chad,1.7,1875.55726136654,1914.735848,9.82604764547629,36.48620983,0.374,0.249,1.7,-1.524828,1.618999958
Chile,45.0,18161.8039224929,19363.2203,4.75022381395627,871.2634399,0.8,0.722,7.2,0.6796045,8.423999786
China,34.3,9303.73369967246,9498.079744,10.103100723313,187.7334619,0.702,0.602,3.5,-0.6570607,4.5
Colombia,36.5,10732.7490513357,10956.94585,3.25696262126047,391.0363598,0.729,0.644,3.5,-1.537185,10.98400021
Comoros,5.1,2376.53888567251,2426.182496,1.32568276597478,67.15080266,0.513,0.434,2.1,-0.5629393,4.230999947
Costa Rica,36.5,12644.6966535469,12908.8322,3.65324623708435,665.251421,0.754,0.65,5.3,0.6915372,7.171000004
Croatia,56.55,19761.4849126156,20736.26071,-1.27257847688537,1126.3736,0.811,0.76,4.1,0.6084636,11.61999989
Cuba,15.9,0.0,0.0,2.39835137746303,606.6446217,0.776,0.824,3.7,0.3492924,2.5
Cyprus,52.99,33230.7989411299,33913.29515,-1.28042962912113,1958.802127,0.85,0.767,6.3,0.4524448,6.263000011
Denmark,88.72,42999.616135066,43998.4261,1.4194865934675,6011.537838,0.91,0.895,9.3,1.040961,7.464000225
Djibouti,6.5,0.0,0.0,0.0,55.47851004,0.446,0.296,3.2,0.2534813,12.47700024
Dominica,47.45,10068.0688003805,10278.38107,0.634192936914204,387.0905214,0.733,0.639,5.2,0.9031178,0.0
Dominican Republic,31.4,11132.9376434513,11365.494,7.01675046987774,299.656102,0.701,0.606,3.0,-0.044954,5.211999893
Ecuador,29.03,9114.33832830641,9304.728086,1.89292757238246,331.6893003,0.716,0.635,2.5,-0.5866745,4.087999821
Egypt,21.6,9814.29845487948,10019.30971,3.08086461640956,111.4353496,0.666,0.551,3.1,-0.8984183,8.756999969
El Salvador,15.9,6152.3947446649,6280.912351,1.6718667861082,240.2416627,0.659,0.586,3.6,0.0588422,4.893000126
Equatorial Guinea,6.0,33294.6534965385,33990.14677,-12.9816890324711,262.5166205,0.58,0.438,1.9,0.2361282,8.237999916
Eritrea,0.61,1921.43478978428,1961.571714,0.565915707035771,16.61465149,0.433,0.279,2.6,-0.8755928,6.899000168
Estonia,74.1,21796.6100997635,22994.69251,2.94140132344222,926.4502423,0.844,0.872,6.5,0.661367,16.70700073
Ethiopia,0.75,1052.60667249851,1074.594613,9.46059714812554,16.69390514,0.412,0.305,2.7,-1.635101,2.390000105
Fiji,20.0,7202.75836335839,7353.217055,2.21455901412079,135.1620656,0.694,0.724,0.0,-0.1908275,4.352000237
Finland,86.89,38953.3575952203,40085.75567,2.71491986408689,4095.699421,0.903,0.879,9.2,1.423607,8.394000053
France,77.28,35900.0455682618,36814.92114,1.44701286047184,4576.263887,0.872,0.783,6.8,0.6810876,8.87100029
Gabon,13.0,15190.4144124785,15507.72755,3.44940874841105,216.7141215,0.658,0.599,2.8,0.2992792,20.38999939
Gambia,9.2,2484.66916783389,2536.571516,2.78299345667688,32.28450882,0.437,0.335,3.2,0.065417,9.67800045
Georgia,26.9,7145.52019253308,7294.783234,7.02738534848979,262.526721,0.732,0.777,3.8,-0.7183209,17.40999985
Germany,82.0,38949.5497636642,40183.34852,4.33869191573952,4596.645775,0.92,0.925,7.9,0.7968345,6.96600008
Ghana,7.8,2964.43111957978,3026.355233,5.24929629042481,80.46975657,0.554,0.526,4.1,0.0260932,5.320000172
Greece,44.4,28148.4224229962,28726.07928,-5.60077766134174,2573.822453,0.857,0.793,3.5,-0.1272069,12.7130003
Grenada,27.0,10788.9895185926,11014.36113,-0.927075160248535,448.6653154,0.743,0.719,0.0,0.51838,0.0
Guatemala,10.5,6576.66860854135,6714.048887,0.660606008963114,171.7151027,0.602,0.437,3.2,-0.8529245,3.496999979
Guinea,1.0,1632.38630392217,1666.485283,2.47169063950359,19.50076044,0.408,0.288,2.0,-1.687079,4.28399992
Guyana,29.9,5706.20076815921,5825.397812,3.89983808946602,140.5747592,0.639,0.575,2.7,-0.4589657,11.65699959
Haiti,8.37,1478.7362546883,1509.625632,-4.59538491674647,54.6409318,0.467,0.399,2.2,-0.9403154,15.64299965
Honduras,11.09,3832.54540991354,3912.603596,1.65220739480361,166.7753354,0.598,0.477,2.4,-0.4969096,4.118999958
Hungary,65.0,21569.8900784948,22421.69734,0.892064394084002,983.1107045,0.826,0.83,4.7,0.6857837,11.17199993
Iceland,93.39,39576.9712388463,40136.73715,-3.29681937828269,3675.762185,0.892,0.853,8.5,1.022254,7.56400013
India,7.5,4360.15405040966,4451.233473,7.04234688705345,45.25077162,0.581,0.478,3.3,-1.277984,2.444000006
Indonesia,10.92,8284.50129449844,8457.556555,4.81228178820898,92.18704117,0.666,0.586,2.8,-0.8539162,5.613999844
Iraq,2.5,12884.9038434017,13154.05709,3.65211606859424,145.4638422,0.652,0.503,1.5,-2.239267,8.583000183
Ireland,69.85,43295.0179148943,44897.15836,1.25674168561814,5128.45058,0.89,0.857,8.0,1.020165,14.53299999
Israel,67.5,28861.9399087042,29689.42056,3.689579220902,2218.186431,0.887,0.86,6.1,-1.341152,8.479999542
Italy,53.68,35155.6680557794,36403.51556,1.40091534299962,3214.546282,0.871,0.778,3.9,0.4739237,8.362999916
Jamaica,27.67,7853.97486377086,8018.036841,-1.97873758495648,234.5828712,0.723,0.691,3.3,-0.4295415,12.36600018
Japan,78.21,34986.9945402402,35749.75668,4.17302753841349,4060.190083,0.885,0.802,7.8,0.8793532,5.099999905
Jordan,27.2,9306.48879741245,9500.892393,-2.87747144546388,308.6578992,0.728,0.685,4.7,-0.3124925,12.5
Kazakhstan,31.6,19685.3517063285,20096.55976,5.7942251111029,246.1910625,0.764,0.781,2.9,0.5229718,5.769999981
Kenya,7.2,2385.99264504313,2435.833736,5.49407678533396,59.16981655,0.533,0.498,2.1,-1.165524,9.730999947
Kiribati,9.07,1716.05922699588,1751.906053,-2.84616940567192,139.8535635,0.589,0.593,3.2,1.422732,0.0
Kuwait,61.4,73817.9769800998,75359.96349,-7.9452794113574,1061.365617,0.794,0.599,4.5,0.4519888,1.820000052
Kyrgyzstan,16.3,2733.07926789609,2790.170664,-1.65175311775052,61.4532889,0.636,0.697,2.0,-1.039652,8.640000343
Latvia,68.42,17587.3459638947,18283.29015,-2.46440753001707,689.0771916,0.817,0.85,4.3,0.527854,19.48200035
Lebanon,43.68,14111.1913921487,14405.9606,4.9827753201877,659.3505459,0.751,0.631,2.5,-1.625015,6.461999893
Lesotho,3.86,2378.56357773583,2428.249482,6.13897662176677,93.27350523,0.461,0.492,3.5,0.4567754,27.19400024
