countryName,IU05,GDP05,GDP_PC05,GDP_PC_Growth05,Health_Exp05,HDI05,EDI05,CPI05,PSI05,Unemployment05
Afghanistan,1.22414808372471,979.273978611804,1099.104568,7.20793301758569,24.44651183,0.41,0.312,2.5,-2.070934,2.941999912
Albania,6.04389086404814,5865.30619612569,7426.115443,6.0713909118125,165.8655118,0.702,0.623,2.4,-0.5071405,16.87400055
Algeria,5.84394209201256,11022.1474669711,12370.89201,4.43827712411711,100.2941516,0.694,0.57,2.8,-0.9152133,15.27000046
Angola,1.1433668265595,4555.18584237212,5112.589202,11.0308358027993,53.93070101,0.453,0.348,2.0,-0.8875439,20.53199959
Argentina,17.7205833696065,13916.5305134683,15619.45134,7.72947520461582,390.9911012,0.777,0.751,2.8,-0.0417681,11.50599957
Armenia,5.25298335195804,4772.59004734909,5356.596456,14.6086170262743,115.6364484,0.694,0.679,2.9,-0.067535,10.80000019
Australia,63.0,32575.0692539649,38968.59261,1.85103126483629,3004.103,0.902,0.873,8.8,0.8935112,5.032000065
Austria,58.0,35013.7140443423,41282.87976,1.54987731693588,3708.921144,0.855,0.749,8.7,1.105386,5.627999783
Azerbaijan,8.03037535616454,7290.22995292263,8182.311814,26.6600947307444,114.7621176,0.681,0.652,2.2,-1.127512,7.300000191
Bahamas,25.0,29258.7016152378,32838.9943,1.49682947937053,1372.821178,0.791,0.71,0.0,0.9386368,10.19999981
Bahrain,21.3037335136591,38492.0941855358,43202.24726,-0.354026625769563,570.2916731,0.792,0.637,5.8,0.0116022,0.986000001
Bangladesh,0.24163732563671,1773.888587831,1990.953597,4.9658429129363,11.25134348,0.506,0.385,1.7,-1.863764,4.25
Barbados,52.5,14850.1027872955,16667.26184,3.56457548205951,943.5418767,0.786,0.718,6.9,1.115677,9.079999924
Belarus,0.0,10005.9372508239,11230.33143,10.1497671724788,197.0818058,0.724,0.716,2.6,0.3573089,8.534999847
Belgium,55.82,33177.8909458158,39401.17834,1.76045591851488,3324.920587,0.889,0.856,7.4,0.7958109,8.43999958
Belize,17.0,6873.41576888478,7714.493427,-0.0590917981035659,165.8247846,0.666,0.596,3.7,0.1019202,10.90999985
Benin,1.27103143947107,1546.70844059023,1735.97415,-1.24744247827034,24.14852416,0.44,0.344,2.9,0.4468158,0.805000007
Bhutan,3.84710674490143,3968.81763663663,4428.568693,5.64603654339095,47.1664245,0.512,0.335,0.0,1.283388,3.099999905
Bosnia and Herzegovina,21.3267010007738,6479.66019242022,8360.127581,8.72641515841295,261.7666739,0.7,0.599,2.9,-0.5014045,30.48999977
Botswana,3.26255403605122,10421.3719283972,11696.60151,2.60676909919752,281.2780255,0.598,0.613,5.9,1.063448,19.83200073
Brazil,21.022747248827,11004.9561815779,12351.59708,2.02630740411568,393.1676892,0.7,0.593,3.7,-0.2644876,9.56799984
Brunei Darussalam,36.4663919475782,73930.4777031625,82977.11116,-1.17447460689952,646.0823534,0.824,0.674,0.0,1.214634,5.868999958
Bulgaria,19.97,10211.2798788526,12419.91513,7.93317140797711,267.7413974,0.75,0.715,4.0,0.1465096,10.08300018
Burkina Faso,0.469914488656657,1128.29564793919,1266.361537,5.49346370563578,18.08619955,0.324,0.173,3.4,-0.0648551,4.0
Burundi,0.542142865759056,617.061944452052,692.5698189,-2.29445932504477,12.67660378,0.329,0.24,2.3,-1.524742,1.947999954
Cambodia,0.317321781089656,1754.17113655131,1968.823385,11.4849155612387,32.49756451,0.49,0.4,2.3,-0.3961752,1.470000029
Cameroon,1.40265422575955,2476.29931163929,2779.31605,-0.706775436178987,42.66516151,0.469,0.411,2.2,-0.183143,4.400000095
Canada,71.66,36211.0845984165,38144.17696,4.00887792153475,3282.904795,0.892,0.847,8.4,0.8296181,6.757999897
Central African Republic,0.268195609199012,748.194265801191,839.7483783,-1.05346643468135,15.43082239,0.323,0.276,0.0,-1.430053,7.329999924
Chad,0.399257700084004,1593.19132483486,1788.144995,13.1273046599475,32.07445588,0.331,0.202,1.7,-1.443999,1.488000035
Chile,31.1753470303684,12746.5833879323,16970.10533,4.64670086980279,501.7507328,0.788,0.722,7.3,0.8446506,9.340000153
China,8.52325700269541,5081.04904061954,5702.800579,10.7425523141704,72.36211161,0.643,0.535,3.2,-0.501789,4.5
Colombia,11.0072638904585,8320.56929900869,9338.730454,3.302779818674,187.1782141,0.693,0.584,4.0,-2.056107,11.86999989
Comoros,2.0,2114.65706848865,2373.420815,0.416533343417939,62.44569028,0.48,0.376,0.0,-0.435432,4.482999802
Costa Rica,22.07,9737.08881300218,10928.58488,2.40819856974714,314.472359,0.728,0.613,4.2,0.7100678,6.571000099
Croatia,33.14,15303.8626234987,20134.12812,4.17980972422907,727.1309975,0.785,0.71,3.4,0.4330623,12.59799957
Cuba,9.73806220781346,0.0,0.0,11.0908949871407,330.8130535,0.73,0.736,3.8,0.4241648,1.950000048
Cyprus,32.81,27763.177389335,33628.68932,3.35375282622303,1328.412765,0.83,0.729,5.7,0.5162975,5.303999901
Denmark,82.74,34150.1594558945,44567.92214,2.05511053240703,4442.755267,0.903,0.895,9.5,1.074679,4.829999924
Djibouti,0.953611449300569,0.0,0.0,0.0,40.95962225,0.402,0.245,0.0,-0.8133122,12.69699955
Dominica,38.5436432637571,7751.06609555864,8699.538985,0.361061903866954,270.3455119,0.706,0.606,0.0,0.8326582,0.0
Dominican Republic,11.4831977789344,8152.85962190857,9150.498686,7.95095538113948,167.3727125,0.675,0.585,3.0,-0.2587449,6.586999893
Ecuador,5.99425516097331,7619.0339457554,8551.350488,3.54385378528043,168.5761067,0.692,0.598,2.5,-0.7943653,3.779000044
Egypt,12.75,7249.45256642838,8136.544631,2.60222020443297,62.81664606,0.635,0.507,3.4,-0.6301804,11.19999981
El Salvador,4.2,5246.37955066824,5888.362049,2.22676178518439,203.8493863,0.637,0.551,4.2,-0.033107,7.21999979
Equatorial Guinea,1.14978967061811,28241.9280723291,31697.80147,11.6730561618978,151.3926608,0.569,0.429,1.9,-0.3927678,8.444999695
Eritrea,0.0,2037.79285459683,2287.150976,-1.30316548415054,14.70170473,0.424,0.272,2.6,-0.7952663,6.71600008
Estonia,61.45,16624.9120413037,22955.59702,10.1186572696273,510.725804,0.825,0.85,6.4,0.6038897,8.032999992
Ethiopia,0.219659818999505,655.786698721255,736.0331961,8.73308382365859,6.6205837,0.346,0.247,2.2,-1.690749,2.496999979
Fiji,8.45363663371359,6618.78484163568,7428.704136,0.241116558747748,129.0754821,0.687,0.697,4.0,0.3844155,3.885999918
Finland,74.48,32051.7940038456,39135.45559,2.42846054195643,3109.048884,0.895,0.876,9.6,1.595862,8.383999825
France,42.87,30498.5792943609,36374.97102,0.899762890774667,3573.602553,0.86,0.769,7.5,0.4015874,8.493000031
Gabon,4.89326474972412,15106.7781499186,16955.34573,-0.037660886925508,197.796466,0.638,0.575,2.9,0.3260088,16.90999985
Gambia,3.79900113882231,2134.31033591454,2395.478989,-5.33821831937283,21.21098413,0.413,0.303,2.7,0.2021239,9.663999557
Georgia,6.07945762869794,4883.04230505527,5480.564399,10.2880041026137,118.6558506,0.705,0.753,2.3,-0.7541655,13.81000042
Germany,68.71,31794.0960095207,37574.35657,0.779058121105464,3546.396345,0.9,0.893,8.2,0.8901936,11.16699982
Ghana,1.83119746104616,2234.20145413424,2507.59346,3.26729583765528,43.22186289,0.508,0.454,3.5,0.1683214,5.539000034
Greece,24.0,25577.5240795599,29559.28138,0.30456815641358,2032.053588,0.845,0.768,4.3,0.5069851,9.994000435
Grenada,20.4878048780488,10423.8603209328,11699.3944,12.9332262773705,355.9385571,0.734,0.678,0.0,0.4126651,0.0
Guatemala,5.7,5585.65072503745,6269.148739,0.90173219714589,131.6658629,0.571,0.39,2.5,-0.8381712,2.993999958
Guinea,0.542254180996637,1424.14768484886,1598.416031,0.918712351926217,13.73113129,0.373,0.251,0.0,-1.156667,4.211999893
Guyana,0.0,4213.38964095851,4728.968505,-2.00693582328348,58.87233645,0.619,0.57,2.5,-0.4555654,11.08699989
Haiti,6.37620163504938,1367.59987651698,1534.94865,0.164103221838573,24.70739644,0.451,0.373,1.8,-1.809078,14.87699986
Honduras,6.5,3256.30017585695,3654.763097,3.54780573453706,101.5951776,0.581,0.457,2.6,-0.6260932,4.90899992
Hungary,38.97,17073.5514251442,22457.43917,4.45115057834913,895.2033323,0.802,0.778,5.0,1.00302,7.188000202
Iceland,87.0,37233.1962853091,40705.87479,4.66016593814484,5238.372913,0.891,0.835,9.7,1.444746,2.546999931
India,2.38807499995774,3039.12869822893,3411.017048,6.23194851645125,27.7514487,0.539,0.429,2.9,-1.012698,3.101999998
Indonesia,3.60202476259646,6091.92245334906,6837.371302,4.28959523284378,35.43886504,0.633,0.552,2.2,-1.518183,7.945000172
Iraq,0.9,9738.63913850825,10930.32491,2.0411542202494,53.59041149,0.632,0.478,2.2,-2.69213,9.420000076
Ireland,41.61,40437.7745791191,48179.12962,3.42210358603452,3936.62397,0.893,0.87,7.4,1.29988,4.342000008
Israel,25.1940424216829,24831.4499182696,26646.56993,2.095888933472,1537.706861,0.871,0.847,6.3,-1.247689,11.34200001
Italy,35.0,30130.6444569128,37765.71119,0.323656244406962,2676.486754,0.857,0.748,5.0,0.490133,7.730999947
Jamaica,12.8,7508.98819198958,8427.838792,0.341902100990083,181.8004226,0.698,0.618,3.6,-0.2979362,11.26299953
Japan,66.9210661042901,31663.4530989772,35658.14867,1.65312259739312,2883.083247,0.873,0.779,7.3,1.036058,4.400000095
Jordan,12.9328520457507,7879.09502231991,8843.234398,4.66918571546566,195.245744,0.729,0.705,5.7,-0.1337577,14.80000019
Kazakhstan,2.96170749150089,14268.3375381591,16014.30786,8.72920719227463,143.2312005,0.747,0.789,2.6,0.188952,8.130000114
Kenya,3.10189770248496,1950.28767014442,2188.938065,3.04501204787562,30.96095574,0.484,0.455,2.1,-1.249828,9.784000397
Kiribati,4.0,1744.97485810154,1958.501788,2.87590263269597,139.9230956,0.585,0.581,0.0,1.384696,0.0
