countryName,IU02,GDP02,GDP_PC02,GDP_PC_Growth02,Health_Exp02,HDI02,EDI02,CPI02,PSI02,Unemployment02
Afghanistan,0.00456139517022146,839.485886051471,1016.245409,0.0,16.24954214,0.378,0.259,0.0,-2.035389,3.549999952
Albania,0.39008127343332,4661.37155341076,6238.119724,4.85392213495177,89.85832912,0.68,0.598,2.5,-0.2945781,17.51000023
Algeria,1.59164126035832,8981.34926734444,10872.43408,4.26207860095531,66.17266498,0.666,0.529,0.0,-1.633234,25.89999962
Angola,0.270376745595134,3564.09602605902,4314.540938,9.94376401877865,28.96136464,0.419,0.312,1.7,-1.577046,23.89599991
Argentina,10.8821243775325,10310.1291162407,12480.99766,-11.8547768361233,223.3797079,0.77,0.762,2.8,-0.7794154,19.59000015
Armenia,1.9604050458212,3031.12188186261,3669.345425,13.8096504346294,44.57370232,0.663,0.66,0.0,-0.2574752,11.5170002
Australia,0.0,28718.241079556,36567.9215,2.73968940200891,1763.753179,0.903,0.895,8.6,1.192911,6.368000031
Austria,36.56,31178.6933297272,39638.02751,1.15267633135774,2486.128558,0.838,0.721,7.8,1.362206,4.848999977
Azerbaijan,4.99971367812957,4504.9764853301,5453.530244,8.62535113851204,28.02454356,0.658,0.653,2.0,-1.193173,10.0
Bahamas,18.0,27812.3591441384,33668.4425,1.02141658589684,1177.395304,0.79,0.704,0.0,0.9565003,9.050000191
Bahrain,18.0507208881153,35551.5897386025,43037.22128,-1.93748619230865,503.0286853,0.792,0.646,0.0,0.2841461,1.05400002
Bangladesh,0.13992028850905,1469.84576124734,1779.331888,1.96038247387588,9.05813237,0.485,0.362,1.2,-1.033551,3.960999966
Barbados,27.836322424146,12917.4343137323,15637.28888,0.446436606505827,670.696147,0.774,0.697,0.0,1.097169,10.31999969
Belarus,8.95097131467325,6962.79822751493,8428.863245,5.71608241057706,86.55201989,0.696,0.687,4.8,0.3022705,10.89299965
Belgium,46.33,30282.2886450283,37316.79708,1.25198916023295,2074.923844,0.879,0.842,7.1,1.264333,6.909999847
Belize,5.68425121358763,5873.41137636632,7110.098506,2.18918217864024,137.4295363,0.655,0.583,0.0,0.416043,10.03999996
Benin,0.7029455951039,1428.01789684328,1728.696879,1.50801646877987,17.39034093,0.419,0.31,0.0,0.8202942,0.689999998
Bhutan,1.67580258375242,3161.8458397382,3803.098455,8.76205047839585,36.71079354,0.0,0.0,0.0,0.6929179,1.866000056
Bosnia and Herzegovina,2.64826791361244,5136.52031267024,6977.248828,5.19146196005509,126.8569844,0.681,0.574,0.0,-0.1625158,28.22200012
Botswana,3.38592235064273,9076.228393192,10987.29066,4.20505291690256,144.9682009,0.576,0.596,6.4,0.87367,21.20299911
Brazil,9.14942508560748,9581.99283648923,11599.54728,1.70947438880017,231.3334426,0.698,0.61,4.0,0.3298446,9.37100029
Brunei Darussalam,15.329879855735,69510.208531973,84146.06064,1.85085909906365,473.1113047,0.809,0.646,0.0,1.156788,5.771999836
Bulgaria,9.08,7726.40097711078,10123.35941,8.26224087716822,148.1479138,0.729,0.691,4.0,0.4683952,18.10899925
Burkina Faso,0.200992597925001,933.240365678649,1129.740538,1.39456596350325,8.71375206,0.296,0.147,0.0,-0.3088655,2.809000015
Burundi,0.118228412267794,601.529755781346,728.1859798,1.66452482498396,7.92316811,0.304,0.199,0.0,-2.28824,2.121999979
Cambodia,0.226983237666204,1259.81370531937,1525.076139,4.61970168682326,24.62588952,0.453,0.369,0.0,-0.7276748,1.628000021
Cameroon,0.360871584267755,2184.98245230143,2645.045524,1.50540623408926,31.32293085,0.457,0.405,2.2,-0.6773421,6.818999767
Canada,61.5932992681952,30853.201316329,34626.33868,2.30357711629441,2150.886914,0.877,0.822,9.0,1.221569,7.664999962
Central African Republic,0.128537116506299,728.166256455562,881.486666,1.43336445657395,11.25311244,0.314,0.256,0.0,-1.734491,7.681000233
Chad,0.166069664674347,919.302989978201,1112.868552,4.38717481417923,18.16082718,0.311,0.196,0.0,-1.560969,1.047000051
Chile,22.1,10333.0636258187,14837.8229,2.00061767493953,324.3238693,0.767,0.685,7.5,1.091703,10.16800022
China,4.59570433077551,3553.92379293948,4302.226871,8.40191506145082,49.41679424,0.61,0.5,3.5,-0.3270945,4.199999809
Colombia,4.6,7022.7396005875,8501.425686,0.950715907776441,126.4276288,0.667,0.54,3.6,-1.950178,15.63300037
Comoros,0.554869674985088,1967.64432031322,2381.945354,-0.117108885290222,48.36484004,0.467,0.348,0.0,0.4030806,4.705999851
Costa Rica,19.8948511346293,8349.67112514342,10107.75176,1.60794841313519,280.289439,0.717,0.601,4.5,1.071824,6.334000111
Croatia,17.76,12647.6391339883,17573.64231,5.05396402576086,387.3292731,0.767,0.685,3.8,0.6274384,15.05300045
Cuba,3.77058503769014,0.0,0.0,1.10800371531165,212.9442487,0.693,0.671,0.0,0.2598961,3.309999943
Cyprus,28.32,23556.4139278627,30968.99073,2.5410457745685,890.5235378,0.814,0.701,0.0,0.1948399,3.299000025
Denmark,64.25,30640.3456230968,42595.58389,0.14588070423261,2895.807227,0.883,0.858,9.5,1.52714,4.274000168
Djibouti,0.48697170451894,0.0,0.0,0.0,40.23333283,0.376,0.211,0.0,-0.3131302,13.6079998
Dominica,18.4248927671241,6584.45075700507,7970.852115,-3.07376472828865,254.9737033,0.697,0.599,0.0,0.5481164,0.0
Dominican Republic,6.8237257325842,7117.69738479401,8616.377485,2.98157881431864,144.8402642,0.662,0.566,0.0,0.1195497,6.778999805
Ecuador,4.26079691519764,6348.92491342029,7685.734686,2.28468720557832,97.35246488,0.679,0.586,2.2,-0.762054,4.925000191
Egypt,2.71999971465421,6327.81079795379,7660.174849,0.481792714125191,67.21645378,0.621,0.484,3.4,-0.4134383,10.01000023
