countryName,IU09,GDP09,GDP_PC09,GDP_PC_Growth09,Health_Exp09,HDI09,EDI09,CPI09,PSI09,Unemployment09
Afghanistan,3.55,1454.66301483129,1502.354073,18.5153687132188,42.30451021,0.447,0.352,1.3,-2.712689,2.470000029
Albania,41.2,8814.81085605008,9525.377979,4.04888935887541,206.9448201,0.729,0.652,3.2,-0.0452486,13.67399979
Algeria,11.23,12294.6124889925,12697.69078,-0.13466755038867,207.3460211,0.72,0.608,2.8,-1.197078,10.15999985
Angola,2.3,6092.78324493601,6292.534856,-2.80863445702062,119.8086139,0.508,0.404,1.9,-0.3472624,10.60900021
Argentina,34.0,16753.3948878684,17302.65415,-6.85422733296183,742.7024061,0.81,0.81,2.9,-0.2324056,8.645000458
Armenia,15.3,6326.65796857486,6534.077152,-13.5695683058369,140.3821745,0.724,0.729,2.7,0.2277748,18.73999977
Australia,74.25,40300.3082316095,41326.39193,-0.142541245499331,3997.509689,0.923,0.916,8.7,0.855689,5.56099987
Austria,73.45,40926.5237645676,42656.85469,-4.01634004211772,4909.233253,0.886,0.819,7.9,1.190602,5.301000118
Azerbaijan,27.4,15162.8877985698,15660.00236,7.12223873867465,267.3839763,0.734,0.674,2.3,-0.2759402,5.739999771
Bahamas,33.88,28760.5128586491,29703.42492,-5.79872561465,1645.737989,0.793,0.725,0.0,0.8605515,14.25
Bahrain,53.0,39422.3421012556,40714.80173,-3.55398108428736,785.2914022,0.794,0.651,5.1,-0.1364494,1.069000006
Bangladesh,3.1,2335.91871656494,2412.501702,3.87850140942676,17.38355544,0.535,0.409,2.4,-1.544713,5.0
Barbados,64.7,16392.9574158381,16930.39975,-5.2511858260862,1146.351486,0.801,0.751,7.4,1.048899,10.02000046
Belarus,27.43,14580.5808004276,15058.60445,0.423651190903357,289.0892671,0.784,0.826,2.4,0.4887801,6.099999905
Belgium,70.0,37757.2820887917,40015.57015,-2.80590363311177,4504.205636,0.899,0.87,7.1,0.819909,7.907999992
Belize,27.2,7403.04414588561,7645.752599,-1.83497061371244,226.194458,0.688,0.635,0.0,0.0278384,10.11499977
Benin,2.24,1773.7297707933,1831.881418,-0.505433088993129,30.60145972,0.468,0.389,2.9,0.4032981,0.967000008
Bhutan,7.17,5822.68595096064,6000.781412,5.69237470109647,58.03411592,0.559,0.384,5.0,0.803937,3.960000038
Bosnia and Herzegovina,37.74,9030.46433192636,9615.061742,-2.52676751353303,423.845958,0.72,0.625,3.0,-0.6666183,24.06800079
Botswana,6.15,12007.2323898214,12400.88894,-9.44201829951886,349.8140075,0.647,0.632,5.6,0.9527901,16.16900063
Brazil,39.22,13288.4354795748,13724.09621,-1.08194389571234,721.8451213,0.718,0.61,3.7,0.1662922,8.522000313
Brunei Darussalam,49.0,76961.8121967828,79485.00158,-2.91217600044139,741.5542019,0.831,0.683,5.5,1.387627,6.423999786
Bulgaria,45.0,14146.1068964246,14984.58994,-2.96296376384251,459.3001663,0.774,0.746,3.8,0.353604,6.816999912
Burkina Faso,1.13,1348.00597328322,1392.200286,-0.107397986479583,31.59088375,0.366,0.22,3.6,0.0349414,4.396999836
Burundi,0.9,698.173553305929,721.0631403,0.455622978469933,21.64768483,0.391,0.359,1.8,-1.272694,1.794999957
Cambodia,0.53,2340.55856673089,2417.293669,-1.4029991057775,55.98244139,0.524,0.428,2.0,-0.5625602,1.281000018
