countryName,IU12,GDP12,GDP_PC12,GDP_PC_Growth12,Health_Exp12,HDI12,EDI12,CPI12,PSI12,Unemployment12
Afghanistan,5.45454545454545,1806.7639297497,1772.764974,8.97487956759646,52.21850635,0.479,0.39,8.0,-2.418561,1.692000031
Albania,54.6559590399494,10526.2354457688,10369.56103,1.58515488775825,246.7425456,0.771,0.743,33.0,-0.1436316,13.3760004
Algeria,18.2,13482.7211230765,13229.00871,1.40179670455345,333.9366346,0.737,0.639,34.0,-1.325043,10.97000027
Angola,6.5,6772.52833330165,6645.085625,4.70645928027089,122.2429435,0.537,0.435,22.0,-0.3893225,7.359000206
Argentina,55.8,19764.2250138718,19392.30979,-2.14528444981811,1161.002061,0.823,0.822,35.0,0.1030405,7.217000008
Armenia,37.5,7649.06153121851,7505.124574,6.91414364480887,247.3189264,0.737,0.736,34.0,0.154795,17.30999947
Australia,79.0,42826.789579996,42854.89078,2.1196825044921,6047.020069,0.932,0.928,85.0,0.9979972,5.223999977
Austria,80.0299939169903,46457.3457770311,44551.61811,0.222450576943075,4966.376687,0.899,0.841,69.0,1.340567,4.864999771
Azerbaijan,54.2,16193.3956654,15888.67487,0.85388605157209,374.4544053,0.736,0.665,27.0,-0.7157518,5.190000057
Bahamas,71.7482028146963,30656.1339457737,30079.25917,1.95077548458195,1741.752881,0.797,0.729,71.0,1.184026,14.02000046
Bahrain,88.0,41753.1013827456,40967.40835,1.98932964671978,971.1656315,0.8,0.664,51.0,-1.129955,1.200000048
Bangladesh,5.0,2844.70256474475,2791.172098,5.29824495849087,22.74784885,0.567,0.456,26.0,-1.379089,4.047999859
Barbados,71.2,16582.1300926302,16270.09425,-0.317909721480362,1273.416553,0.811,0.776,76.0,1.185966,11.59000015
Belarus,46.91,17807.4177409892,17472.32493,1.78036177565718,363.8721621,0.803,0.833,31.0,0.0686152,6.038000107
Belgium,80.7199905482042,42290.7620520019,40990.03582,0.11641512246463,4543.079626,0.905,0.874,75.0,0.9235997,7.541999817
Belize,31.0,7886.90193394527,7738.489392,0.573592984675031,248.7397721,0.706,0.665,0.0,0.1802576,14.27000046
Benin,4.5,1891.53038798207,1855.936331,1.92472037239352,39.1033994,0.489,0.433,36.0,0.3643676,2.734999895
Bhutan,15.6,7513.68688785312,7372.352019,3.87705671392078,80.10847711,0.591,0.424,63.0,0.7763095,2.049999952
Bosnia and Herzegovina,45.0645004334763,10304.0164615688,10061.13124,0.848511513414408,447.6091528,0.741,0.672,42.0,-0.5381487,28.01000023
Botswana,16.0,14558.0664085668,14284.11858,3.21936951496281,498.6568669,0.687,0.645,65.0,1.104041,17.91300011
Brazil,48.56,15506.5542639022,15214.75818,1.01450977476631,1234.04761,0.734,0.628,43.0,0.0459616,7.19299984
Brunei Darussalam,60.2730650423193,83725.4210254706,82149.9098,-0.427894473886155,881.997736,0.843,0.709,0.0,0.9093272,6.896999836
Bulgaria,51.8999876658503,16208.2204291165,15772.07928,0.612051095387244,558.6479693,0.786,0.764,41.0,0.379834,12.27000046
Burkina Faso,3.72503491597675,1550.63068365519,1521.45154,3.30923981741063,32.97102135,0.394,0.253,38.0,-0.5731292,5.809000015
Burundi,1.21999994477793,762.42247952376,748.0755206,1.19805667252835,21.62524176,0.416,0.399,19.0,-1.704738,1.712000012
Cambodia,4.94,2860.14673412939,2806.325646,5.57786320621257,69.06165372,0.548,0.455,22.0,-0.1035772,1.279000044
Cameroon,7.5,3021.40920045727,2964.55354,1.72655349970383,62.70305079,0.524,0.51,26.0,-0.5885174,3.845000029
Canada,83.0,42189.1961096712,41845.18106,0.663303087551242,5352.773798,0.906,0.862,84.0,1.113016,7.291999817
Central African Republic,3.0,1083.68992544961,1063.297485,4.63275672145772,18.71936536,0.37,0.322,26.0,-1.852923,6.918000221
Chad,2.10000000005453,1988.06482318793,1950.654221,5.27357399354591,34.92486746,0.393,0.278,19.0,-1.044117,1.777999997
Chile,55.05,21507.7074027908,21219.17655,4.30921750358573,1083.461678,0.818,0.751,72.0,0.3311021,6.65899992
China,42.3001174855995,11328.2817147499,11115.11068,7.33538000995731,283.5221913,0.719,0.617,39.0,-0.5387821,4.599999905
Colombia,48.98,12226.2858371891,11996.21652,2.97005236159309,448.2316128,0.736,0.647,36.0,-1.40181,9.739999771
Comoros,5.97529630842855,2531.03797668248,2483.409924,0.73357493936517,65.41310821,0.529,0.465,28.0,-0.452308,4.198999882
Costa Rica,47.5,14041.9937752817,13777.7572,3.56935633914284,773.9884471,0.774,0.689,54.0,0.6384025,9.784000397
