countryName,IU02,GDP02,GDP_PC02,GDP_PC_Growth02,Health_Exp02,HDI02,EDI02,CPI02,PSI02,Unemployment02
Afghanistan,0.00456139517022146,839.485886051471,1016.245409,0.0,16.24954214,0.378,0.259,0.0,-2.035389,3.549999952
Albania,0.39008127343332,4661.37155341076,6238.119724,4.85392213495177,89.85832912,0.68,0.598,2.5,-0.2945781,17.51000023
Algeria,1.59164126035832,8981.34926734444,10872.43408,4.26207860095531,66.17266498,0.666,0.529,0.0,-1.633234,25.89999962
Angola,0.270376745595134,3564.09602605902,4314.540938,9.94376401877865,28.96136464,0.419,0.312,1.7,-1.577046,23.89599991
Armenia,1.9604050458212,3031.12188186261,3669.345425,13.8096504346294,44.57370232,0.663,0.66,0.0,-0.2574752,11.5170002
Azerbaijan,4.99971367812957,4504.9764853301,5453.530244,8.62535113851204,28.02454356,0.658,0.653,2.0,-1.193173,10.0
Bangladesh,0.13992028850905,1469.84576124734,1779.331888,1.96038247387588,9.05813237,0.485,0.362,1.2,-1.033551,3.960999966
Belarus,8.95097131467325,6962.79822751493,8428.863245,5.71608241057706,86.55201989,0.696,0.687,4.8,0.3022705,10.89299965
Belize,5.68425121358763,5873.41137636632,7110.098506,2.18918217864024,137.4295363,0.655,0.583,0.0,0.416043,10.03999996
Benin,0.7029455951039,1428.01789684328,1728.696879,1.50801646877987,17.39034093,0.419,0.31,0.0,0.8202942,0.689999998
Bhutan,1.67580258375242,3161.8458397382,3803.098455,8.76205047839585,36.71079354,0.0,0.0,0.0,0.6929179,1.866000056
Bosnia and Herzegovina,2.64826791361244,5136.52031267024,6977.248828,5.19146196005509,126.8569844,0.681,0.574,0.0,-0.1625158,28.22200012
Botswana,3.38592235064273,9076.228393192,10987.29066,4.20505291690256,144.9682009,0.576,0.596,6.4,0.87367,21.20299911
Brazil,9.14942508560748,9581.99283648923,11599.54728,1.70947438880017,231.3334426,0.698,0.61,4.0,0.3298446,9.37100029
Burkina Faso,0.200992597925001,933.240365678649,1129.740538,1.39456596350325,8.71375206,0.296,0.147,0.0,-0.3088655,2.809000015
Burundi,0.118228412267794,601.529755781346,728.1859798,1.66452482498396,7.92316811,0.304,0.199,0.0,-2.28824,2.121999979
Cambodia,0.226983237666204,1259.81370531937,1525.076139,4.61970168682326,24.62588952,0.453,0.369,0.0,-0.7276748,1.628000021
Cameroon,0.360871584267755,2184.98245230143,2645.045524,1.50540623408926,31.32293085,0.457,0.405,2.2,-0.6773421,6.818999767
Central African Republic,0.128537116506299,728.166256455562,881.486666,1.43336445657395,11.25311244,0.314,0.256,0.0,-1.734491,7.681000233
Chad,0.166069664674347,919.302989978201,1112.868552,4.38717481417923,18.16082718,0.311,0.196,0.0,-1.560969,1.047000051
China,4.59570433077551,3553.92379293948,4302.226871,8.40191506145082,49.41679424,0.61,0.5,3.5,-0.3270945,4.199999809
Colombia,4.6,7022.7396005875,8501.425686,0.950715907776441,126.4276288,0.667,0.54,3.6,-1.950178,15.63300037
Comoros,0.554869674985088,1967.64432031322,2381.945354,-0.117108885290222,48.36484004,0.467,0.348,0.0,0.4030806,4.705999851
Cuba,3.77058503769014,0.0,0.0,1.10800371531165,212.9442487,0.693,0.671,0.0,0.2598961,3.309999943
Djibouti,0.48697170451894,0.0,0.0,0.0,40.23333283,0.376,0.211,0.0,-0.3131302,13.6079998
Dominica,18.4248927671241,6584.45075700507,7970.852115,-3.07376472828865,254.9737033,0.697,0.599,0.0,0.5481164,0.0
Dominican Republic,6.8237257325842,7117.69738479401,8616.377485,2.98157881431864,144.8402642,0.662,0.566,0.0,0.1195497,6.778999805
Ecuador,4.26079691519764,6348.92491342029,7685.734686,2.28468720557832,97.35246488,0.679,0.586,2.2,-0.762054,4.925000191
Egypt,2.71999971465421,6327.81079795379,7660.174849,0.481792714125191,67.21645378,0.621,0.484,3.4,-0.4134383,10.01000023
El Salvador,1.9,4691.69114330189,5679.558957,0.982329173867342,185.1757393,0.619,0.514,3.4,0.2976125,5.730000019
Equatorial Guinea,0.321197997152044,16236.600978313,19655.3289,14.6148911944043,68.90312205,0.536,0.411,0.0,-0.5222889,8.234999657
Eritrea,0.227090137626716,2124.88834599184,2572.29819,-1.40929438848069,10.69895639,0.0,0.0,0.0,-0.2669844,6.863999844
Ethiopia,0.0724022618698295,532.626621805948,644.7748174,-1.35473534506654,5.22523175,0.306,0.2,3.5,-1.223214,3.065999985
Fiji,6.15264970011985,5774.53023666351,6990.397263,3.03138676349282,73.01235535,0.678,0.685,0.0,0.47325,4.157000065
Gabon,1.93953010616212,14301.4324322433,17312.69732,-2.59601454079719,136.6338452,0.632,0.557,0.0,0.4057982,17.4260006
Gambia,1.79677988296495,1947.27252543602,2357.284138,-6.29437185673201,16.57744763,0.392,0.274,0.0,0.8262815,10.50699997
Georgia,1.58787562980332,3448.84407212077,4175.021893,6.42446376668913,59.08507345,0.678,0.724,2.4,-1.191802,12.59000015
Ghana,0.830284033818739,1897.1295183933,2296.583176,1.97372891783456,19.92812949,0.487,0.427,3.9,-0.1637683,8.579999924
Guatemala,3.39174627024502,5086.55078578768,6157.55901,1.45133316733717,108.4192112,0.56,0.379,2.5,-0.8367832,2.851000071
Guinea,0.402022748744397,1312.64635398431,1589.033065,3.09473645424703,19.29929056,0.351,0.214,0.0,-1.421882,4.548999786
Guyana,0.0,3955.08419871885,4787.854358,1.18925012216422,46.74137719,0.612,0.568,0.0,-0.5636585,11.81000042
Haiti,0.893432988337908,1351.10611168731,1635.590789,-1.90742806552252,21.79095919,0.444,0.356,2.2,-1.256317,11.00300026
Honduras,2.5974025974026,2759.21244534667,3340.183588,1.09876860779411,73.60421737,0.564,0.434,2.7,-0.2558409,4.019999981
