countryName,IU18,GDP18,GDP_PC18,GDP_PC_Growth18,Health_Exp18,HDI18,EDI18,CPI18,PSI18,Unemployment18
Afghanistan,0.0,1955.00620775557,1734.723214,-1.35017833585495,,0.496,0.413,,-2.74673,1.542000055
Angola,0.0,6452.35516529031,5725.327238,-5.28777959390334,,0.574,0.498,,-0.3190349,7.252999783
Bangladesh,0.0,4371.75498582046,3879.161524,6.73701752220683,,0.614,0.513,,-1.03248,4.308000088
Benin,0.0,2424.75584480555,2151.54317,3.97518359608362,,0.52,0.476,,-0.132421,2.125
Bhutan,0.0,10167.934056686,9207.693968,1.82227316600887,,0.617,0.441,,1.104605,2.197000027
Burkina Faso,0.0,1984.8843059546,1761.234757,3.81291202224394,,0.434,0.3,,-1.040907,6.059000015
Burundi,0.0,744.182072008071,660.330341,-1.55740735383216,,0.423,0.418,,-1.597951,1.527999997
Cabo Verde,0.0,7454.06391681042,6614.167088,3.86593584728266,,0.651,0.538,,0.7472337,12.27600002
Cambodia,40.0,4360.85440445566,3869.489181,5.90774125002211,,0.581,0.476,,0.108229,1.047999978
Cameroon,0.0,3785.07997826904,3358.590924,1.37919198196641,,0.563,0.564,,-1.37598,3.361000061
Central African Republic,0.0,859.935619639664,763.0411996,2.22474284797838,,0.381,0.353,,-2.281261,6.482999802
Chad,0.0,1968.25826164116,1746.482075,-0.415664166030837,,0.401,0.288,,-1.478995,2.229000092
Comoros,0.0,2913.38730578137,2585.117414,1.14050990405651,,0.538,0.476,,-0.2032647,3.710000038
Djibouti,0.0,0.0,0.0,3.82998551984062,,0.495,0.313,,-0.1341229,11.12199974
El Salvador,0.0,8331.80414200319,7393.006735,2.01797814423728,,0.667,0.566,,-0.3348508,4.389999866
Equatorial Guinea,0.0,22743.8244342202,20181.13296,-9.49735268324022,,0.588,0.441,,-0.0511222,9.161999702
Eritrea,0.0,0.0,0.0,0.0,,0.434,0.269,,-0.6051562,6.543000221
Ethiopia,0.0,2022.13796136605,1794.290806,4.0480702388884,,0.47,0.335,,-1.343246,1.809000015
Gambia,0.0,2612.00099501428,2317.690217,3.45318886171901,,0.466,0.386,,-0.0295531,8.904999733
Ghana,0.0,4746.68499549277,4211.845783,3.95866714679696,,0.596,0.559,,0.0298971,6.710000038
